inconveniently,14,39,3.66,14,5,5,RB,19
incorporate,11,3696,8.22,10,4,3,VB,0
incorporates,12,1515,7.32,11,4,4,VB,0
increased,9,21849,9.99,7,2,3,VB|JJ,29
incorporating,13,1607,7.38,12,5,4,JJ|VB,0
incorporated,12,7853,8.97,12,5,4,VB,22
incorruptible,13,46,3.83,11,5,3,JJ,19
hungrier,8,51,3.93,7,2,2,JJ,19
hungry,6,6300,8.75,6,2,1,JJ,22
hunker,6,52,3.95,5,2,1,VB,19
hunted,6,1403,7.25,6,2,2,VB,0
hunter's,8,256,5.55,6,2,3,encl,19
hurdled,7,7,1.95,5,2,2,VB|JJ,19
hurl,4,516,6.25,3,1,1,VB,19
hurled,6,559,6.33,4,1,2,VB,19
hurling,7,358,5.88,5,2,2,VB,19
hurried,7,609,6.41,5,2,2,VB,19
hurriedly,9,376,5.93,7,3,3,RB,19
hurrying,8,151,5.02,6,3,2,VB,19
hurt,4,28018,10.24,3,1,1,VB,9
hurtful,7,481,6.18,5,2,2,JJ,19
hurting,7,3462,8.15,5,2,2,VB,0
hurtle,6,49,3.89,4,2,1,VB,19
hurtled,7,42,3.74,5,2,2,VB,19
hurtling,8,145,4.98,6,3,2,VB,19
hurts,5,5528,8.62,4,1,2,VB,22
husband's,9,1753,7.47,8,2,2,encl,0
hushed,6,241,5.48,4,1,2,JJ,19
husky,5,716,6.57,5,2,2,JJ,19
hustled,7,171,5.14,5,2,2,VB,19
hustling,8,115,4.74,6,3,2,VB,19
Huxley's,8,60,4.09,7,2,3,encl,19
huzzahs,7,5,1.61,5,2,0,?,19
hybridize,9,34,3.53,8,3,2,VB,19
hydrate,7,97,4.57,6,2,2,VB,19
hydrated,8,124,4.82,8,3,3,JJ,19
hydraulic,9,981,6.89,8,3,1,JJ,19
hydraulically,13,20,3,10,4,2,RB,19
hydroelectric,13,255,5.54,13,5,3,JJ,19
hydrophilic,11,23,3.14,10,4,3,JJ,19
hydrophobic,11,81,4.39,10,4,3,JJ,19
hydrostatic,11,86,4.45,11,4,3,JJ,19
hygienic,8,169,5.13,8,4,2,JJ,19
hyperbolic,10,315,5.75,9,4,3,JJ,19
hyperbolically,14,13,2.56,11,5,4,RB,19
hypercritical,13,22,3.09,11,5,3,JJ,19
hypersensitive,14,137,4.92,12,5,3,JJ,19
hyphenate,9,53,3.97,6,3,2,VB,19
hyphenated,10,266,5.58,8,4,3,VB|JJ,19
hypnotic,8,3790,8.24,8,3,2,JJ,0
hypnotically,12,59,4.08,10,4,3,RB,19
hypnotize,9,125,4.83,8,3,2,VB,19
hypnotized,10,352,5.86,9,3,3,VB|JJ,19
hypoactive,10,1,0,9,4,3,JJ,19
hypocritical,12,1849,7.52,11,5,4,JJ,0
hypothalamic,12,10,2.3,11,5,3,JJ,19
hypothesize,11,200,5.3,9,4,3,VB,19
hypothesized,12,262,5.57,10,4,4,VB,19
icefield,8,19,2.94,6,2,0,?,19
hypothetical,12,3112,8.04,10,5,3,JJ,0
hysteric,8,38,3.64,8,3,2,JJ,19
hysterical,10,1633,7.4,9,4,3,JJ,0
iambic,6,69,4.23,6,3,2,JJ,19
iced,4,565,6.34,3,1,2,JJ|VB,19
icy,3,10457,9.26,3,2,2,JJ,15
I'd,3,170846,12.05,2,1,2,encl,18
idealize,8,113,4.73,7,3,2,VB,19
idealistic,10,689,6.54,10,4,3,JJ,19
idealized,9,332,5.81,8,3,3,VB|JJ,19
ideally,7,4366,8.38,6,3,2,RB,0
idealogical,11,78,4.36,10,5,3,JJ,19
identically,11,465,6.14,9,4,3,RB,19
identifiable,12,1157,7.05,11,5,3,JJ,19
identified,10,9682,9.18,9,4,3,VB,15
identifies,10,1998,7.6,9,4,3,VB,0
identify,8,15924,9.68,8,4,2,VB,15
idly,4,432,6.07,4,3,2,RB,19
ideological,11,2531,7.84,10,5,3,JJ,0
idiomatic,9,169,5.13,9,4,2,JJ,19
idiosyncratic,13,343,5.84,13,6,3,JJ,19
idiotic,7,2354,7.76,7,4,2,JJ,0
idiotically,11,56,4.03,9,5,3,RB,19
idiot's,7,192,5.26,6,2,2,encl,19
idle,4,5772,8.66,3,2,1,JJ|VB,22
idled,5,65,4.17,4,2,2,VB,19
idling,6,348,5.85,5,3,2,VB,19
idolize,7,141,4.95,5,3,2,VB,19
idolized,8,68,4.22,6,3,3,VB|JJ,19
idylic,6,2,0.69,0,0,0,?,19
idyllic,7,183,5.21,6,3,2,JJ,19
igneous,7,62,4.13,6,2,2,JJ,19
ignite,6,700,6.55,5,2,2,VB,19
ignited,7,474,6.16,7,3,3,VB,19
ignoble,7,80,4.38,6,3,2,JJ,19
ignominious,11,65,4.17,10,4,4,JJ,19
ignorant,8,10868,9.29,7,3,2,JJ,15
ignore,6,27790,10.23,5,2,1,VB,9
ignored,7,15181,9.63,6,2,2,VB|JJ,15
ignoring,8,7209,8.88,7,3,2,VB,22
Ike's,5,38,3.64,3,1,0,?,19
I'll,4,159272,11.98,2,1,2,encl,18
illegible,9,256,5.55,7,4,2,JJ,19
illusory,8,438,6.08,7,4,2,JJ,19
illustrate,10,3107,8.04,8,3,2,VB,0
illustrates,11,1469,7.29,9,3,3,VB,0
illegitimate,12,932,6.84,10,5,3,JJ,19
illiberal,9,50,3.91,8,4,3,JJ,19
illicit,7,1312,7.18,6,3,1,JJ,19
illiterate,10,1832,7.51,8,4,3,JJ,0
illogical,9,1671,7.42,7,4,3,JJ,0
illume,6,3,1.1,4,2,1,VB,19
illuminate,10,531,6.27,8,4,3,VB,19
illuminated,11,1012,6.92,10,5,4,VB,19
illuminating,12,664,6.5,10,5,4,JJ|VB,19
illusive,8,55,4.01,6,3,2,JJ,19
illusionary,11,3812,8.25,8,5,3,JJ,0
illustrated,11,6527,8.78,10,4,3,VB,22
illustrating,12,598,6.39,10,4,3,VB,19
illustrative,12,345,5.84,10,4,3,JJ,19
illustrious,11,422,6.05,9,3,2,JJ,19
I'm,3,606965,13.32,2,1,2,encl,26
imaginary,9,2841,7.95,9,5,3,JJ,0
immerse,7,281,5.64,4,2,2,VB,19
immersed,8,611,6.42,5,2,3,VB,19
imaginative,11,1432,7.27,10,5,3,JJ,0
imaginatively,13,53,3.97,12,6,5,RB,19
imagine,7,34419,10.45,6,3,2,VB,9
imagined,8,3239,8.08,7,3,3,VB|JJ,0
imagines,8,271,5.6,7,3,3,VB,19
imbedded,8,530,6.27,7,3,3,VB,19
imbibe,6,72,4.28,5,2,1,VB,19
imbibed,7,51,3.93,6,2,2,VB,19
imbued,6,214,5.37,6,2,2,VB,19
imitate,7,1005,6.91,6,3,2,VB,19
imitated,8,201,5.3,8,4,3,VB,19
imitates,8,178,5.18,7,3,3,VB,19
imitative,9,61,4.11,8,4,3,JJ,19
immaculate,10,726,6.59,9,4,1,JJ,19
immanence,9,42,3.74,7,3,0,?,19
immanent,8,99,4.6,7,3,1,JJ,19
immaterial,10,542,6.3,9,4,2,JJ,19
immature,8,2842,7.95,6,3,2,JJ,0
immeasurable,12,129,4.86,8,5,3,JJ,19
immeasurably,12,209,5.34,9,5,4,RB,19
immediate,9,31523,10.36,7,3,3,JJ,9
immediately,11,40875,10.62,9,4,4,RB,21
immemorial,10,186,5.23,9,4,4,JJ,19
immensely,9,1766,7.48,7,3,2,RB,0
immigrate,9,474,6.16,7,3,3,VB,19
imminent,8,1556,7.35,7,3,2,JJ,0
immobile,8,338,5.82,5,3,2,JJ,19
immobilize,10,102,4.62,7,4,3,VB,19
immoderate,10,42,3.74,8,4,3,JJ,19
immodest,8,50,3.91,7,3,2,JJ,19
immoral,7,4130,8.33,6,3,2,JJ,0
immortal,8,4124,8.32,6,3,3,JJ,0
immovable,9,173,5.15,7,4,3,JJ,19
immortalize,11,50,3.91,8,4,4,VB,19
immortalized,12,127,4.84,9,4,5,VB,19
holed,5,223,5.41,4,1,2,VB,19
holler,6,395,5.98,4,2,1,VB,19
hollered,8,102,4.62,5,2,2,VB,19
hollering,9,146,4.98,6,3,2,VB,19
Hollywood's,11,202,5.31,8,3,0,?,19
holstered,9,46,3.83,7,2,2,JJ|VB,19
homebound,9,30,3.4,7,2,2,JJ,19
homely,6,130,4.87,5,2,2,JJ,19
homemade,8,1360,7.22,6,2,2,JJ,19
Homeric,7,215,5.37,7,3,2,JJ,19
Homer's,7,703,6.56,5,2,2,encl,19
homerun,7,166,5.11,6,2,0,?,19
homesick,8,230,5.44,6,2,2,JJ,19
homespun,8,90,4.5,7,2,2,JJ,19
homeward,8,214,5.37,6,2,2,RB,19
homewards,9,3,1.1,7,2,3,RB,19
homey,5,186,5.23,4,2,2,JJ,19
homicidal,9,381,5.94,8,4,3,JJ,19
homing,6,307,5.73,5,2,2,JJ|VB,19
homoeopathic,12,17,2.83,10,4,3,JJ,19
honeycombed,11,10,2.3,8,3,3,JJ,19
homogeneous,11,725,6.59,10,4,3,JJ,19
homogenize,10,36,3.58,9,4,3,VB,19
homozygous,10,99,4.6,9,4,3,JJ,19
hone,4,315,5.75,3,1,1,VB,19
honestly,8,8442,9.04,7,3,2,RB,22
honeymooned,11,27,3.3,8,3,3,VB|JJ,19
honkytonks,10,0,0,10,3,0,?,19
honorably,9,210,5.35,7,4,3,RB,19
honorary,8,931,6.84,6,4,2,JJ,19
honored,7,2298,7.74,4,2,2,VB|JJ,0
honoree,7,16,2.77,4,3,0,?,19
honoring,8,704,6.56,5,3,2,VB,19
hood's,6,95,4.55,4,1,2,encl,19
hoodwink,8,36,3.58,7,2,2,VB,19
hooked,6,7071,8.86,4,1,2,VB,22
hooker's,8,47,3.85,5,2,3,encl,19
hooking,7,1673,7.42,5,2,2,VB,0
hooted,6,25,3.22,5,2,2,VB,19
hooting,7,58,4.06,5,2,2,JJ|VB,19
hoped,5,5531,8.62,4,1,2,VB,22
hopefully,9,20531,9.93,6,3,3,RB,29
hopeless,8,1974,7.59,6,2,2,JJ,0
hopelessly,10,1432,7.27,8,3,3,RB,0
hope's,6,85,4.44,4,1,0,?,19
hoping,6,17855,9.79,5,2,2,VB,29
hopped,6,715,6.57,4,1,2,VB,19
hopping,7,1311,7.18,5,2,2,VB,19
Horace's,8,7,1.95,7,3,0,?,19
Horatio's,9,5,1.61,8,4,0,?,19
horizontally,12,1272,7.15,10,5,2,RB,19
horned,6,418,6.04,5,1,2,VB|JJ,19
horny,5,3207,8.07,5,2,2,JJ,0
horrendous,10,1243,7.13,8,3,1,JJ,19
horrible,8,8476,9.04,6,3,2,JJ,22
horribly,8,1948,7.57,7,3,3,RB,0
horrid,6,1016,6.92,5,2,2,JJ,19
horrific,8,857,6.75,7,3,2,JJ,19
horrified,9,919,6.82,7,3,3,VB|JJ,19
horrify,7,32,3.47,6,3,2,VB,19
horrifying,10,641,6.46,8,4,3,JJ|VB,19
horrifyingly,12,52,3.95,10,5,4,RB,19
horse's,7,877,6.78,6,2,2,encl,19
horsy,5,13,2.56,5,2,2,JJ,19
hospitable,10,221,5.4,9,4,2,JJ,19
hotel's,7,148,5,6,2,2,encl,19
hospitalize,11,4,1.39,9,4,3,VB,19
hospitalized,12,553,6.32,10,4,4,VB,19
host's,6,375,5.93,5,1,2,encl,19
hot,3,51546,10.85,3,1,1,JJ|VB,21
hotheaded,9,30,3.4,8,3,3,JJ,19
hothouse,8,114,4.74,6,2,2,JJ,19
hotter,6,1464,7.29,4,2,2,JJ,0
hottest,7,2651,7.88,6,2,2,JJ,0
hour's,6,292,5.68,3,1,2,encl,19
housebound,10,41,3.71,7,2,2,JJ,19
housebroken,11,164,5.1,9,3,3,JJ,19
housed,6,1032,6.94,4,1,2,VB,19
house's,7,288,5.66,5,2,2,encl,19
housetrained,12,39,3.66,8,2,3,JJ,19
hover,5,731,6.59,4,2,1,VB,19
hovered,7,356,5.87,5,2,2,VB,19
hovering,8,815,6.7,6,3,2,VB,19
hovers,6,210,5.35,5,2,2,VB,19
Howard's,8,594,6.39,5,2,0,?,19
how'd,5,497,6.21,3,1,2,encl,19
howled,6,273,5.61,4,1,2,VB,19
howling,7,4121,8.32,5,2,2,VB,0
how're,6,54,3.99,3,2,0,?,19
how's,5,3095,8.04,3,1,2,encl,0
how've,6,17,2.83,0,0,0,?,19
hubba,5,148,5,0,0,0,?,19
huddled,7,399,5.99,5,2,2,VB,19
Hudson's,8,167,5.12,6,2,3,encl,19
huffy,5,320,5.77,4,2,2,JJ,19
hugged,6,1314,7.18,4,1,2,VB,19
hulking,7,117,4.76,6,2,2,JJ|VB,19
humane,6,1915,7.56,6,2,1,JJ,0
humanely,8,111,4.71,8,3,2,RB,19
humanistic,10,671,6.51,11,4,3,JJ,19
humanize,8,142,4.96,8,3,2,VB,19
humanly,7,407,6.01,8,3,2,RB,19
humble,6,5095,8.54,5,2,1,JJ,22
humbled,7,469,6.15,6,2,2,VB|JJ,19
humbly,6,959,6.87,6,2,2,RB,19
humid,5,646,6.47,6,2,1,JJ,19
humidify,8,22,3.09,9,4,2,VB,19
humiliate,9,442,6.09,9,4,1,VB,19
humiliated,10,761,6.63,11,5,2,VB|JJ,19
humiliating,11,804,6.69,11,5,2,JJ|VB,19
humiliatingly,13,4,1.39,13,6,0,RB,19
hummed,6,166,5.11,4,1,2,VB,19
Hebraic,7,29,3.37,7,3,1,JJ,19
hectic,6,478,6.17,6,2,1,JJ,19
Hector's,8,21,3.04,6,2,0,?,19
he'd,4,15631,9.66,3,1,2,encl,15
hedged,6,86,4.45,4,1,2,VB,19
hedonistic,10,128,4.85,9,4,3,JJ,19
heeded,6,239,5.48,5,2,2,VB|JJ,19
heedless,8,119,4.78,6,2,2,JJ,19
hefted,6,70,4.25,6,2,2,VB|JJ,19
hefty,5,1164,7.06,5,2,1,JJ,19
heighten,8,252,5.53,4,2,3,VB,19
heightened,10,866,6.76,5,2,4,VB,19
heightening,11,75,4.32,6,3,4,VB,19
heinous,7,1030,6.94,5,2,1,JJ,19
held,4,58944,10.98,4,1,1,VB,30
heliocentric,12,140,4.94,12,5,3,JJ,19
he'll,5,11453,9.35,3,1,2,encl,15
hellish,7,392,5.97,5,2,2,JJ,19
Hell's,6,2808,7.94,4,1,2,encl,0
helped,6,20968,9.95,5,1,2,VB,29
helpful,7,26425,10.18,6,2,2,JJ,29
helpfully,9,178,5.18,7,3,3,RB,19
helpless,8,2657,7.88,7,2,2,JJ,0
helplessly,10,544,6.3,9,3,3,RB,19
Hemingway's,11,63,4.14,8,3,0,?,19
hemisphere's,12,44,3.78,9,3,3,encl,19
hemispherical,13,38,3.64,11,5,4,JJ,19
hemmed,6,75,4.32,4,1,2,VB,19
herbal,6,2089,7.64,3,2,2,JJ,0
hence,5,20117,9.91,4,1,1,RB,29
henceforth,10,442,6.09,8,2,2,RB,19
henceforward,12,23,3.14,10,3,3,RB,19
henpecked,9,11,2.4,7,2,3,VB|JJ,19
Henrietta's,11,7,1.95,9,4,2,encl,19
Henry's,7,481,6.18,6,2,2,encl,19
hen's,5,60,4.09,4,1,2,encl,19
heralded,8,260,5.56,8,3,2,VB,19
herculean,9,134,4.9,9,3,1,JJ,19
herded,6,196,5.28,5,2,2,VB,19
hereabout,9,1,0,7,3,2,JJ,19
hereabouts,10,115,4.74,8,3,3,RB,19
hereby,6,3324,8.11,5,2,2,RB,0
hereditary,10,848,6.74,10,5,2,JJ,19
hereinafter,11,241,5.48,9,4,3,RB,19
hereof,6,34,3.53,5,2,2,RB,19
here's,6,47840,10.78,4,1,2,encl,21
heretical,9,434,6.07,8,4,3,JJ,19
hereto,6,165,5.11,5,2,2,RB,19
heretofore,10,331,5.8,8,3,3,RB,19
hereunder,9,34,3.53,7,3,2,RB,19
hereunto,8,77,4.34,7,3,2,RB,19
hereupon,8,3,1.1,7,3,2,RB,19
herewith,8,301,5.71,6,2,2,RB,19
heritable,9,159,5.07,8,4,2,JJ,19
Herman's,8,174,5.16,6,2,3,encl,19
hermetic,8,195,5.27,7,3,1,JJ,19
heroic,6,1762,7.47,6,3,1,JJ,0
heroically,10,97,4.57,8,4,3,RB,19
hero's,6,417,6.03,5,2,2,encl,19
herpetologist,13,36,3.58,0,0,0,?,19
herpetologists,14,30,3.4,0,0,0,?,19
Hershey's,9,120,4.79,5,2,0,?,19
he's,4,87223,11.38,3,1,2,encl,6
hesitant,8,1117,7.02,8,3,2,JJ,19
hesitate,8,5803,8.67,7,3,2,VB,22
hesitated,9,715,6.57,9,4,3,VB,19
hesitates,9,196,5.28,8,3,3,VB,19
hesitating,10,165,5.11,9,4,3,VB|JJ,19
hesitatingly,12,22,3.09,11,5,4,RB,19
heuristic,9,449,6.11,9,3,1,JJ,19
hew,3,188,5.24,3,1,1,VB,19
heterodox,9,62,4.13,10,4,2,JJ,19
heterogeneous,13,1219,7.11,12,5,3,JJ,19
heterozygous,12,76,4.33,11,5,2,JJ,19
hexagonal,9,282,5.64,9,4,3,JJ,19
hibernate,9,112,4.72,7,3,1,VB,19
hid,3,1605,7.38,3,1,1,VB,0
hidden,6,18294,9.81,4,2,2,VB|JJ,29
hideous,7,1645,7.41,6,2,1,JJ,0
hideously,9,346,5.85,8,3,2,RB,19
hierarchical,12,2008,7.6,9,4,4,JJ,0
hieroglyphic,12,76,4.33,10,4,3,JJ,19
hifalutin,9,3,1.1,8,4,1,JJ,19
highborn,8,5,1.61,6,2,2,JJ,19
highbrow,8,102,4.62,5,2,2,JJ,19
higher,6,61080,11.02,3,1,2,JJ,30
highest,7,20611,9.93,5,2,2,JJ|RB,29
highfalutin,11,8,2.08,8,4,1,JJ,19
highlighting,12,1361,7.22,7,3,3,VB,19
hijacked,8,246,5.51,6,2,2,VB,19
hiked,5,479,6.17,4,1,2,VB,19
hilarious,9,2970,8,8,3,2,JJ,0
hilariously,11,132,4.88,10,4,3,RB,19
hilly,5,552,6.31,4,2,2,JJ,19
hinder,6,908,6.81,5,2,1,VB,19
hindered,8,376,5.93,6,2,2,VB,19
hindering,9,185,5.22,7,3,2,VB|JJ,19
hinders,7,220,5.39,6,2,2,VB,19
hindmost,8,24,3.18,8,2,2,JJ,19
hinged,6,571,6.35,5,1,2,VB,19
hinted,6,926,6.83,6,2,2,VB,19
hinting,7,496,6.21,6,2,2,VB,19
hired,5,5995,8.7,4,1,2,VB|JJ,22
hires,5,1228,7.11,4,1,2,VB,19
Hispanic,8,1690,7.43,8,3,1,JJ,0
hissed,6,550,6.31,4,1,2,VB,19
historian's,11,98,4.58,10,3,4,encl,19
historic,8,4106,8.32,8,3,2,JJ,0
historically,12,4135,8.33,10,4,4,RB,0
histrionic,10,45,3.81,10,4,1,JJ,19
hit,3,64135,11.07,3,1,1,VB,30
hitched,7,180,5.19,4,1,2,VB,19
hitchhike,9,60,4.09,6,2,2,VB,19
Hitler's,8,1652,7.41,6,2,2,encl,0
hitless,7,7,1.95,6,2,2,JJ,19
hit's,5,43,3.76,4,1,0,?,19
hoarse,6,212,5.36,4,1,1,JJ,19
hoarsely,8,67,4.2,6,2,2,RB,19
hoary,5,122,4.8,4,2,2,JJ,19
hobbled,7,174,5.16,5,2,2,VB,19
Hogan's,7,203,5.31,6,2,0,?,19
hogging,7,357,5.88,5,2,2,VB,19
hoist,5,531,6.27,4,1,1,VB,19
hoisted,7,279,5.63,6,2,2,VB,19
handed,6,6912,8.84,6,2,2,VB,22
handhold,8,33,3.5,8,2,2,VB,19
handicapped,11,2009,7.61,9,3,2,JJ|VB,0
handier,7,41,3.71,6,2,3,JJ,19
handiest,8,15,2.71,8,3,3,JJ,19
handing,7,1600,7.38,6,2,2,VB,0
handled,7,9363,9.14,6,2,2,VB,15
handless,8,19,2.94,7,2,2,JJ,19
handmade,8,562,6.33,7,2,2,JJ,19
handpick,8,10,2.3,7,2,0,VB,19
handsome,8,2536,7.84,5,2,1,JJ,0
handsomely,10,241,5.48,7,3,2,RB,19
handsomer,9,21,3.04,6,3,2,JJ,19
handsomest,10,44,3.78,8,3,2,JJ,19
hanged,6,789,6.67,4,1,2,VB,19
hangman's,9,57,4.04,7,2,3,encl,19
hangs,5,6222,8.74,4,1,2,VB,22
hankered,8,2,0.69,6,2,2,VB|JJ,19
haphazard,9,298,5.7,8,3,2,JJ,19
haphazardly,11,138,4.93,10,4,3,RB,19
hapless,7,687,6.53,6,2,2,JJ,19
happen,6,66094,11.1,5,2,1,VB,30
happened,8,56714,10.95,6,2,2,VB,30
happens,7,47804,10.77,6,2,2,VB,21
happier,7,3273,8.09,5,2,2,JJ,0
happiest,8,641,6.46,7,3,2,JJ,19
happily,7,6683,8.81,6,3,2,RB,22
happy,5,70881,11.17,4,2,1,JJ,30
harangue,8,137,4.92,5,2,1,VB,19
harangued,9,18,2.89,6,2,2,VB|JJ,19
harass,6,2648,7.88,5,2,1,VB,0
harassed,8,1108,7.01,6,2,2,VB|JJ,19
harassing,9,2511,7.83,7,3,2,VB,0
harbored,8,134,4.9,6,2,2,VB|JJ,19
harboring,9,157,5.06,7,3,2,VB,19
harbor's,8,17,2.83,6,2,0,?,19
hard,4,176370,12.08,4,1,1,JJ|RB,18
hardboiled,10,90,4.5,8,2,3,JJ,19
harden,6,683,6.53,5,2,2,VB,19
hardened,8,1130,7.03,6,2,3,VB|JJ,19
hardest,7,2983,8,7,2,2,JJ,0
hardheaded,10,23,3.14,9,3,3,JJ,19
hardly,6,21524,9.98,6,2,2,RB,29
hard's,6,13,2.56,5,1,0,?,19
hardshell,9,168,5.12,7,2,0,?,19
hardworking,11,323,5.78,9,3,3,JJ|VB,19
hardy,5,3233,8.08,5,2,2,JJ,0
harebrained,11,26,3.26,8,2,3,JJ,19
Harlem's,8,10,2.3,7,2,0,?,19
Harley's,8,118,4.77,6,2,0,?,19
harmed,6,1234,7.12,5,1,2,VB,19
harmful,7,4590,8.43,6,2,2,JJ,22
harmlessly,10,140,4.94,9,3,3,RB,19
harmonious,10,415,6.03,9,3,3,JJ,19
Harriet's,9,19,2.94,7,2,2,encl,19
harmoniously,12,92,4.52,11,4,4,RB,19
harmonize,9,107,4.67,8,3,2,VB,19
harmony's,9,11,2.4,8,3,3,encl,19
harnessed,9,140,4.94,7,2,2,VB,19
harnessing,10,499,6.21,8,3,2,VB,19
Harper's,8,396,5.98,6,2,0,?,19
harrassment,11,890,6.79,0,0,0,?,19
harried,7,116,4.75,5,2,2,VB|JJ,19
harrowed,8,7,1.95,5,2,2,VB|JJ,19
harrowing,9,223,5.41,6,3,2,JJ|VB,19
Harry's,7,369,5.91,5,2,2,encl,19
harsh,5,4910,8.5,4,1,1,JJ,22
harshened,9,1,0,6,2,3,VB,19
harsher,7,405,6,5,2,2,JJ,19
harshly,7,706,6.56,6,2,2,RB,19
Harvard's,9,248,5.51,7,2,2,encl,19
harvested,9,459,6.13,9,3,2,JJ|VB,19
has,3,1175962,13.98,3,1,1,VB,14
hasn't,6,22055,10,5,2,2,encl,29
hast,4,766,6.64,4,1,1,VB,19
hasten,6,532,6.28,4,2,2,VB,19
hastened,8,103,4.63,5,2,3,VB,19
hastening,9,42,3.74,6,3,3,VB,19
hastily,7,721,6.58,7,3,3,RB,19
hasty,5,1003,6.91,5,2,2,JJ,19
hatched,7,416,6.03,4,1,2,VB|JJ,19
hated,5,5891,8.68,5,2,2,VB,22
hateful,7,1420,7.26,5,2,2,JJ,0
hates,5,3770,8.23,4,1,2,VB,0
hath,4,2087,7.64,3,1,1,VB,0
hating,6,1847,7.52,5,2,2,VB,0
hatless,7,8,2.08,6,2,2,JJ,19
haughtily,9,33,3.5,6,3,2,RB,19
haughty,7,252,5.53,4,2,1,JJ,19
hauled,6,803,6.69,4,1,2,VB,19
hauling,7,681,6.52,5,2,2,VB,19
haunted,7,1925,7.56,6,2,2,VB|JJ,0
haunting,8,2611,7.87,6,2,2,JJ|VB,0
haven't,7,88598,11.39,5,2,2,encl,6
hawing,6,55,4.01,4,2,2,VB,19
hawked,6,48,3.87,4,1,2,VB,19
Haydn's,7,81,4.39,6,2,0,?,19
hazardous,9,2072,7.64,7,3,2,JJ,0
hazy,4,735,6.6,4,2,2,JJ,19
headed,6,8661,9.07,5,2,2,VB,22
headfirst,9,69,4.23,7,2,0,JJ|RB,19
headless,8,1667,7.42,6,2,2,JJ,0
headlong,8,254,5.54,6,2,2,RB,19
headstrong,10,101,4.62,8,2,2,JJ,19
heady,5,291,5.67,4,2,2,JJ,19
heal,4,4319,8.37,3,1,1,VB,0
healed,6,1873,7.54,4,1,2,VB|JJ,0
healthful,9,130,4.87,6,2,2,JJ,19
healthier,9,1245,7.13,6,2,3,JJ,19
healthiest,10,174,5.16,8,3,3,JJ,19
healthily,9,38,3.64,7,3,3,RB,19
healthy,7,13347,9.5,5,2,2,JJ,15
heaped,6,248,5.51,4,1,2,VB,19
hearken,7,66,4.19,6,2,2,VB,19
hears,5,2501,7.82,4,1,2,VB,0
heartbreaking,13,186,5.23,10,3,3,JJ,19
heartbroken,11,175,5.16,10,3,3,JJ,19
hearten,7,2,0.69,5,2,2,VB,19
heartening,10,172,5.15,7,3,3,JJ|VB,19
heartfelt,9,511,6.24,8,2,2,JJ,19
heartiest,9,19,2.94,8,3,3,JJ,19
heartily,8,1114,7.02,7,3,3,RB,19
heartless,9,655,6.48,7,2,2,JJ,19
heartrending,12,19,2.94,10,3,3,JJ,19
heart's,7,776,6.65,5,1,2,encl,19
heartsick,9,14,2.64,7,2,2,JJ,19
heated,6,3419,8.14,5,2,2,VB|JJ,0
heatedly,8,65,4.17,7,3,3,RB,19
heathenish,10,10,2.3,6,3,2,JJ,19
heat's,6,20,3,4,1,0,?,19
heaved,6,269,5.59,4,1,2,VB,19
heavenly,8,2482,7.82,6,3,2,JJ,0
heaven's,8,2076,7.64,5,2,2,encl,0
heavensent,10,1,0,9,3,0,?,19
heavenward,10,18,2.89,7,3,2,JJ,19
heavenwards,11,4,1.39,8,3,3,RB,19
heavier,7,3701,8.22,5,2,2,JJ,0
heaviest,8,525,6.26,7,3,2,JJ,19
heavily,7,11363,9.34,6,3,2,RB,15
heaving,7,479,6.17,5,2,2,VB,19
heavyhearted,12,0,0,10,4,0,?,19
gritty,6,885,6.79,5,2,2,JJ,19
grizzled,8,204,5.32,6,2,2,JJ,19
groaned,7,1083,6.99,5,1,2,VB,19
groaning,8,560,6.33,6,2,2,VB,19
grocer's,8,25,3.22,6,2,2,encl,19
groggy,6,178,5.18,5,2,2,JJ,19
groomed,7,805,6.69,5,1,2,VB|JJ,19
groomsmen,9,175,5.16,8,2,0,?,19
grooved,7,135,4.91,5,1,2,VB|JJ,19
groovy,6,915,6.82,5,2,2,JJ,19
groped,6,127,4.84,5,1,2,VB,19
groping,7,299,5.7,6,2,2,VB,19
grossly,7,1644,7.4,6,2,2,RB,0
grotesque,9,688,6.53,7,2,1,JJ,19
grotesquely,11,130,4.87,9,3,2,RB,19
grouchy,7,219,5.39,5,2,2,JJ,19
grounded,8,1905,7.55,7,2,2,VB,0
groundless,10,322,5.77,8,2,2,JJ,19
grouped,7,1507,7.32,5,1,2,VB,0
group's,7,2906,7.97,5,1,2,encl,0
grovel,6,552,6.31,5,2,1,VB,19
groveling,9,186,5.23,7,3,2,VB,19
growled,7,504,6.22,5,1,2,VB,19
growling,8,457,6.12,6,2,2,VB,19
grown,5,10655,9.27,4,1,2,VB|JJ,15
grows,5,5601,8.63,4,1,2,VB,22
grubby,6,387,5.96,5,2,2,JJ,19
gruesome,8,684,6.53,5,2,1,JJ,19
grudgingly,10,321,5.77,8,3,3,RB,19
gruff,5,206,5.33,4,1,1,JJ,19
grumbled,8,181,5.2,7,2,2,VB,19
grumbling,9,276,5.62,8,3,2,VB,19
grumpy,6,561,6.33,6,2,2,JJ,19
grunted,7,571,6.35,7,2,2,VB,19
grunting,8,401,5.99,7,2,2,VB,19
guaranteed,10,12132,9.4,8,3,3,VB|JJ,15
guarded,7,933,6.84,6,2,2,VB|JJ,19
