Mississippi's,13,3.56,9,4,0
misreport,9,2.08,9,3,3
misrepresent,12,6.45,12,4,2
misrepresenting,15,6.25,14,5,3
misrepresents,13,5.02,13,4,3
missed,6,10.2,4,1,2
misshapen,9,4.43,8,3,3
missile's,9,3.43,5,2,2
Mississippians,14,2.08,11,5,0
Missouri's,10,3.74,7,3,2
misspell,8,5.76,7,2,2
misspend,8,0,8,2,2
misstate,8,3.14,7,2,2
mistakable,10,0,9,4,3
mistaken,8,8.97,8,3,3
mistakenly,10,7.2,10,4,4
mistaking,9,6.02,8,3,3
misted,6,4.14,6,2,2
mistime,7,2.2,6,2,2
mistook,7,5.81,6,2,2
mistranslate,12,2.4,11,3,2
mistrust,8,6.18,8,2,2
mistrusted,10,4.19,10,3,3
misunderstand,13,7.22,12,4,2
misunderstood,13,8.04,11,4,2
miswritten,10,0,8,3,0
Mitchell's,10,5.16,6,2,2
mitigate,8,6.02,7,3,1
mitigates,9,4.11,8,3,2
mixed,5,9.62,5,1,2
moan,4,7.67,3,1,1
moaned,6,7.81,4,1,2
moans,5,7.04,4,1,2
mobilize,8,6.37,6,3,2
mobilized,9,5.81,7,3,3
mobilizing,10,5.38,8,4,3
mob's,5,3.3,4,1,0
mock,4,7.5,3,1,1
mocked,6,5.95,4,1,2
mocking,7,6.56,5,2,2
mockingly,9,4.43,7,3,3
modeled,7,6.98,5,2,2
moderately,10,7.82,9,4,3
moderating,10,7,9,4,3
modernistic,11,2.64,10,4,3
modernize,9,5.42,7,3,2
modernized,10,5.12,8,3,3
modernizing,11,4.69,9,4,3
modest,6,8.13,6,2,1
modestly,8,5.8,8,3,2
mechanic's,10,4.2,8,3,3
mechanistic,11,5.77,10,4,3
mechanize,9,2.71,7,3,2
mechanized,10,5.63,8,3,3
meddlesome,10,3.58,6,3,2
medial,6,5.12,6,2,2
mediate,7,5.7,6,3,2
medically,9,6.76,7,3,3
medicate,8,4.42,7,3,2
medicinal,9,6.81,8,4,2
medieval,8,8.34,7,4,1
mediocre,8,7.89,7,4,1
meditate,8,6.69,7,3,1
meditated,9,5.42,9,4,2
meditating,10,6.2,9,4,2
meditative,10,5.74,9,4,2
medium's,8,5.54,7,2,3
meek,4,7.31,3,1,1
meeker,6,4.78,4,2,2
meekest,7,2.56,6,2,2
meekly,6,5.46,5,2,2
meld,4,6.44,4,1,1
meliorate,9,0,8,3,1
mellow,6,7.47,4,2,1
mellowed,8,5.23,5,2,2
melodic,7,6.95,7,3,2
melodically,11,3.78,9,4,3
melodious,9,4.84,8,3,3
melodramatic,12,5.68,12,5,3
melt,4,7.93,4,1,1
melted,6,7.56,6,2,2
memorable,9,7.58,8,4,2
memorialize,11,3.47,10,4,4
memorialized,12,3.3,11,4,5
memorize,8,7.02,7,3,2
memorized,9,6.73,8,3,3
memorizing,10,5.75,9,4,3
menaced,7,3.83,6,2,2
menacing,8,6.12,7,3,2
mendacious,10,4.11,8,3,2
mended,6,4.79,6,2,2
mending,7,5.35,6,2,2
Mennonite,9,5.28,7,3,1
Mennonites,10,4.01,8,3,0
men's,5,8.71,4,1,2
menstruate,10,3.66,9,3,2
mental,6,9.83,5,2,1
mentally,8,8.31,6,3,2
mentioned,9,10.95,6,2,2
mercantile,10,5.86,8,3,1
merciful,8,6.8,6,3,2
mercifully,10,5.71,7,4,3
merciless,9,6.08,7,3,2
mercilessly,11,6.16,9,4,3
mercurial,9,4.19,9,3,2
mere,4,9.15,3,1,1
Meredith's,10,3,8,3,2
merely,6,10.15,5,2,2
merged,6,7.54,4,1,2
merges,6,5.93,5,2,2
merging,7,7.06,5,2,2
merited,7,5.15,7,3,2
meritorious,11,5.31,10,4,2
merriest,8,0.69,7,3,2
merrily,7,6.18,6,3,2
mescalin,8,0,0,0,0
mesmeric,8,6.02,8,3,2
mesmerize,9,3,8,3,2
mesmerized,10,5.6,9,3,3
messed,6,8.21,4,1,2
messing,7,7.75,5,2,2
messy,5,7.8,4,2,2
metabolic,9,6.77,9,4,3
metabolize,10,5.05,9,4,3
metabolized,11,4.73,10,4,4
metallic,8,7.54,7,3,2
metalsmiths,11,2.2,9,3,0
metamorphic,11,4.67,10,4,3
metamorphose,12,3.78,10,4,3
metamorphosed,13,3.76,11,4,4
metaphorical,12,6.12,10,5,4
metaphysical,12,7.2,10,5,4
meteoric,8,4.8,8,4,2
metrical,8,3.93,7,3,3
metrically,10,3.64,8,3,4
meteorological,14,6.83,13,6,3
metered,7,5.61,5,2,2
metering,8,6.6,6,3,2
methodical,10,5.76,8,4,3
methodically,12,5.39,9,4,3
methodological,14,5.88,12,6,4
meticulous,10,6.18,10,4,1
meticulously,12,6.23,12,5,2
metropolitanization,19,0,0,0,0
Mets,4,7.21,4,1,0
mettlesome,10,0.69,6,3,2
mewed,5,3.09,4,1,2
Mexico's,8,7.2,8,3,2
Miami's,7,4.62,6,3,0
miasmal,7,0,6,3,2
Michael's,9,6.96,5,2,2
Michelangelo's,14,4.03,12,5,0
Mickey's,8,6.37,5,2,3
microbial,9,5.63,9,3,2
microphoning,12,0,10,4,3
microscopic,11,6.98,11,4,3
microscopical,13,1.95,12,5,4
microscopically,15,3.47,13,5,4
middling,8,4.44,6,3,2
midmorning,10,2.71,9,3,2
midmost,7,0,7,2,2
midway,6,7.6,5,2,2
Midwestern,10,7.12,9,3,3
miffed,6,5.93,4,1,0
mightiest,9,4.81,7,3,3
mightily,8,5.89,6,3,3
migrant,7,5.42,7,2,2
migrate,7,7.45,6,2,2
migrated,8,7.12,8,3,3
migrates,8,4.37,7,2,3
migrating,9,7.05,8,3,3
Mike's,6,7.31,4,1,2
migratory,9,5.29,9,4,3
milder,6,5.86,5,2,2
mildly,6,7.57,6,2,2
militant,8,7.29,8,3,2
militantly,10,4.03,10,4,3
militarily,10,6.22,10,5,3
mantic,6,2.71,6,2,1
mantle's,8,3.69,7,2,0
manually,8,8.91,8,3,2
manufactured,12,8.55,11,4,4
manufacturer's,14,7.3,12,5,5
mapped,6,8.28,4,1,2
mar,3,10.61,3,1,1
maraud,6,5.06,5,2,1
marbleized,10,2.4,9,3,0
marbleizing,11,3.33,10,4,0
marched,7,7.13,5,1,2
mare's,6,4.26,4,1,2
marginally,10,7.25,8,4,3
marinate,8,4.91,7,3,2
marinated,9,5.14,9,4,3
marine's,8,4.25,5,2,0
marital,7,7.35,6,3,1
marked,6,9.64,5,1,2
markedly,8,6.47,8,3,3
marketable,10,6.46,9,4,2
marketed,8,7.82,8,3,2
marketings,10,2.08,9,3,0
Mark's,6,6.87,5,1,2
marksman's,10,0.69,9,2,4
marlin's,8,3.78,7,2,2
marooned,8,5.81,6,2,2
marred,6,5.83,4,1,2
marriageable,12,3.09,8,4,3
married,7,10.16,5,2,2
marries,7,6.39,5,2,2
marry,5,8.97,4,2,1
marrying,8,7.43,6,3,2
marshaling,10,3.47,8,3,0
marshalled,10,3.99,6,2,2
marshall's,10,5.37,6,2,2
marsh's,7,3.43,6,2,0
marshy,6,3.53,5,2,2
Martha's,8,5.56,6,2,0
Martin's,8,7.14,6,2,2
Marty's,7,5.16,6,2,0
marveled,8,4.88,6,2,2
marvelled,9,4.3,6,2,2
marvelous,9,7.53,7,3,2
marvelously,11,5.08,9,4,3
Marx's,6,5.72,7,2,2
Marylanders,11,3.22,10,4,0
Maryland's,10,4.62,9,3,0
Mary's,6,7.33,5,2,2
masculine,9,7.29,9,3,2
mashed,6,6.72,4,1,2
masked,6,7.08,5,1,2
masonic,7,6.81,7,3,2
mason's,7,4.89,5,2,2
massacred,9,6.48,7,3,2
massed,6,5.34,4,1,2
massing,7,4.69,5,2,2
mastered,8,7.42,6,2,2
masterful,9,5.7,7,3,2
masterfully,11,4.79,8,4,3
mastering,9,7.81,7,3,2
masterly,8,3.61,7,3,2
master's,8,8.07,6,2,2
masticate,9,1.95,8,3,2
masturbate,10,7.1,8,3,1
matched,7,8.29,4,1,2
matchless,9,4.44,6,2,2
mated,5,5.92,5,2,2
materialistic,13,6.27,13,5,3
maximal,7,6.57,7,3,2
materialize,11,6.23,10,4,2
materialized,12,5.89,11,4,3
materially,10,5.69,9,4,2
material's,10,3.61,9,3,2
maternal,8,6.89,6,3,2
matey,5,4.87,4,2,2
mathematical,12,9.02,10,5,3
mathematically,14,6.96,11,5,4
matriarchal,11,6.4,9,4,3
matriculate,11,2.89,11,4,1
matriculated,12,3.47,13,5,2
matrimonial,11,4.8,11,4,3
matted,6,6.18,5,2,2
mattered,8,6.71,5,2,2
maturate,8,0,7,3,2
maturational,12,0,10,5,4
matured,7,6.36,6,2,2
maturing,8,5.97,7,3,2
maul,4,5.65,3,1,1
mauler,6,4.62,4,2,0
mauve,5,5.66,3,1,1
maxi,4,5.77,5,2,0
maximize,8,7.9,8,3,2
maximized,9,6.1,9,3,3
maximizes,9,5.48,10,4,3
maximizing,10,6.32,10,4,3
Maxine's,8,1.39,7,2,2
Max's,5,5.3,6,2,2
Maxwell's,9,5.87,8,2,3
mayoral,7,4.53,6,2,2
mayor's,7,5.91,5,1,2
meager,6,6.65,4,2,1
mealy,5,5.15,4,2,2
meandered,9,4.04,7,3,2
meandering,10,5.16,8,4,2
meanest,7,5.29,6,2,2
meaningful,10,8.74,7,3,3
meaningfully,12,5.87,8,4,4
meaningless,11,8.63,8,3,3
meant,5,10.51,4,1,2
meanwhile,9,9.04,7,2,2
measly,6,6.35,5,2,1
measurable,10,6.96,7,4,2
measurably,10,4.51,8,4,3
measured,8,9,5,2,2
meaty,5,5.83,4,2,2
mechanical,10,9.41,8,4,3
mechanically,12,6.81,9,4,4
lunged,6,5.46,5,1,2
lurched,7,5.28,4,1,2
lurching,8,4.39,5,2,2
lured,5,6.16,4,1,2
lurid,5,5.59,5,2,1
luring,6,5.37,5,2,2
lurk,4,7.52,3,1,1
lurked,6,5.86,4,1,2
lurking,7,8.23,5,2,2
lurks,5,5.92,4,1,2
luscious,8,6.24,5,2,1
lustful,7,5.77,6,2,2
lustily,7,4.04,7,3,3
lustrous,8,5.22,7,2,2
lusty,5,5.91,5,2,2
Luther's,8,4.45,5,2,2
luxuriant,9,4.48,10,3,2
luxurious,9,6.19,9,3,2
lynched,7,4.98,5,1,2
lyric,5,7.53,5,2,2
lyrical,7,6.49,6,3,3
lyricist's,10,1.39,9,3,4
machinate,9,0,7,3,2
machinelike,11,0,8,3,2
Mack's,6,5.25,4,1,0
macrame,7,3.78,7,3,0
macrobiotic,11,4.7,11,5,3
macromolecular,14,4.49,14,6,3
macroscopically,15,3.22,13,5,3
madcap,6,4.5,6,2,2
madden,6,6.95,4,2,2
maddening,9,6.66,6,3,3
Madison's,9,5.28,7,3,3
madly,5,6.66,5,2,2
Madonna's,9,5.87,7,3,2
maestro's,9,3.56,7,2,2
magazine's,10,6.93,8,3,2
magenta,7,6.49,7,3,1
Maggie's,8,5.67,5,2,2
maggoty,7,1.79,6,3,2
magical,7,9.03,6,3,2
magically,9,7.28,7,3,3
magician's,10,4.89,7,3,3
magisterial,11,4.19,11,4,1
magnanimous,11,4.55,10,4,3
magnetically,12,5.03,10,4,3
magnetize,9,2.77,8,3,2
magnetized,10,4.5,9,3,3
magnified,9,5.81,8,3,3
magnifies,9,4.19,8,3,3
magnificent,11,7.72,10,4,2
magnificently,13,4.67,12,5,3
magnify,7,5.53,7,3,2
magnifying,10,6.03,9,4,3
maid's,6,4.73,4,1,2
mailed,6,9.41,4,1,2
maim,4,5.86,3,1,1
maimed,6,5.54,4,1,2
mainly,6,9.75,5,2,2
maintain,8,10.22,6,2,1
maintained,10,9.67,7,2,2
maintaining,11,9.25,8,3,2
maintains,9,8.76,7,2,2
majestically,12,3.91,10,4,3
majesty's,9,5.99,8,3,3
majored,7,5.03,5,2,2
makeshift,9,5.67,7,2,2
maladaptive,11,4.28,10,4,3
maladjusted,11,4.53,10,4,3
maladroit,9,2.3,8,3,1
malevolencies,13,0,0,0,0
malevolent,10,6.11,10,4,3
malfeasant,10,0,8,3,1
malformed,9,5.53,8,2,3
malicious,9,7.42,7,3,2
malign,6,5.29,5,2,1
maliciously,11,5.73,9,4,3
maligned,8,5.72,6,2,2
malinger,8,1.39,7,3,1
malleable,9,5.25,7,3,1
malnourished,12,5,9,3,3
malodorous,10,4.04,8,4,3
malted,6,5.22,6,2,2
maltreat,8,2.2,7,2,2
mama's,6,6.19,5,2,0
mammalian,9,6.19,8,3,2
mammary,7,5.42,6,3,1
manage,6,9.8,5,2,1
manageable,10,6.8,8,4,2
managed,7,10.01,6,2,2
management's,12,4.98,10,3,3
manager's,9,6.41,7,3,3
manages,7,8.14,7,3,2
managerial,10,7.92,10,4,3
Manchester's,12,3.99,9,3,3
mandated,8,7.37,8,3,3
mandatory,9,8.54,9,4,3
maneuvered,10,5.28,7,3,2
mangled,7,6.84,6,2,2
mangy,5,4.49,5,2,2
manhandle,9,3.47,8,3,2
Manhattan's,11,4.42,9,3,0
maniacal,8,5.68,8,3,2
manifest,8,7.83,8,3,1
manifested,10,6.85,10,4,2
manifesting,11,5.37,10,4,2
manifestly,10,5.38,10,4,2
manipulate,10,8.27,10,4,2
manipulated,11,7.5,12,5,3
manipulating,12,7.47,12,5,3
manipulative,12,6.5,12,5,3
mankind's,9,5.56,8,2,3
manlike,7,1.95,6,2,2
manmade,7,5.6,6,2,2
manned,6,6.61,4,1,2
mannered,8,5.64,5,2,2
mannerly,8,2.94,6,3,2
man's,5,9.29,4,1,2
mansion's,9,3.3,6,2,2
lithe,5,5.3,3,1,1
litigate,8,4.71,7,3,2
litigious,9,5.22,7,3,2
littered,8,6.01,5,2,2
littlest,8,5.08,7,3,2
liturgical,10,5.47,8,4,3
livable,7,5.46,6,3,2
live,4,11.76,3,1,1
lived,5,9.91,4,1,2
livelier,8,3.87,6,2,3
livelong,8,1.39,6,2,2
lively,6,7.54,5,2,2
liveried,8,1.39,7,3,2
lives,5,10.64,4,1,2
livid,5,5.2,5,2,1
lizard's,8,4.91,6,2,2
Lloyd's,7,5.38,4,1,2
loaded,6,9.81,5,2,2
loafed,6,1.61,4,1,2
loaned,6,6.61,4,1,2
loath,5,5.42,3,1,1
loathe,6,6.66,3,1,1
loathed,7,6.27,4,1,2
loathsome,9,5.68,5,2,2
lobar,5,0,4,2,0
lobbied,7,5.59,5,2,2
lobsterpot,10,0,9,3,0
lobular,7,2.08,7,3,3
localize,8,5.14,7,3,2
localized,9,7.02,8,3,3
locally,7,9.01,6,3,2
locate,6,9.34,5,2,1
located,7,10.52,7,3,2
locating,8,7.73,7,3,2
locked,6,9.27,4,1,2
locking,7,8.39,5,2,2
lodged,6,6.36,4,1,2
lofty,5,6.46,5,2,2
logged,6,8.63,4,1,2
logical,7,9.81,6,3,2
logically,9,8.17,7,3,3
logistic,8,5.91,8,3,1
logistical,10,6.06,9,4,2
loiter,6,4.16,4,2,1
loll,4,3.43,3,1,1
lolling,7,4.08,5,2,2
London's,8,6.06,7,2,3
lonelier,8,2.4,6,2,3
loneliest,9,3.74,8,3,3
lonely,6,8.49,5,2,2
longed,6,6.21,4,1,2
longer,6,11.2,5,2,2
longest,7,8.32,7,2,2
Longfellow's,12,1.95,8,3,3
longhaired,10,5.05,7,2,3
longs,5,6.42,4,1,2
longshore,9,3.85,6,2,0
longshoremen's,14,1.79,10,3,0
longitudinal,12,6.14,11,5,3
longsighted,11,0.69,8,3,0
longstanding,12,5.58,10,3,3
longways,8,2.4,6,2,2
longwinded,10,4.28,9,3,3
looked,6,11.07,4,1,2
loomed,6,4.88,4,1,2
looming,7,6.05,5,2,2
loony,5,6.7,4,2,2
looped,6,5.82,4,1,2
loopy,5,5.86,4,2,2
loosely,7,7.85,5,2,2
loosen,6,7.19,4,2,2
loosened,8,6.41,5,2,3
loosening,9,5.84,6,3,3
loosens,7,4.98,5,2,3
looser,6,6.62,4,2,2
loosest,7,4.29,6,2,2
looted,6,5.61,5,2,2
lop,3,5.64,3,1,1
loped,5,3.4,4,1,2
lopped,6,4.42,4,1,2
lopsidedly,10,1.39,10,4,4
loquacious,10,3.87,8,3,2
lordless,8,1.1,7,2,0
lordly,6,3.64,6,2,2
lord's,6,7.08,5,1,2
lose,4,10.55,3,1,1
louder,6,7.75,4,2,2
loudest,7,6.34,6,2,2
loudly,6,8,5,2,2
Louis's,7,6.08,4,2,2
lounged,7,3.53,5,1,2
lounging,8,5.33,6,2,2
loused,6,2.08,4,1,2
lousy,5,8.48,4,2,2
lovable,7,6.04,6,3,2
lovechild,9,2.3,7,2,0
loved,5,9.82,4,1,2
loveless,8,5.54,6,2,2
loveliest,9,3.95,8,3,3
lovelorn,8,4.14,7,2,2
lover's,7,6.46,5,2,3
loves,5,9.29,4,1,2
love's,6,6.17,4,1,2
lovesick,8,4.01,6,2,2
lovingly,8,6.67,7,3,3
lowborn,7,0,6,2,0
lowbred,7,0,6,2,0
lowbrow,7,3.85,5,2,2
lowdown,7,5.29,5,2,2
lower,5,10.81,3,1,2
lowered,7,8.34,4,1,3
lowermost,9,2.71,7,2,3
lowers,6,7.11,4,1,3
lowest,6,9.15,5,2,2
lowliest,8,4.41,7,3,3
lowly,5,7.22,4,2,2
loyal,5,8.26,4,1,1
lubricate,9,6.11,8,3,2
lubricated,10,6.37,10,4,3
Lucas's,7,5.01,7,3,2
lucent,6,5.2,6,2,0
lucid,5,8.34,5,2,2
Lucifer's,9,4.93,7,3,2
Lucille's,9,1.95,6,2,2
lucked,6,5.39,4,1,2
luckier,7,5.19,5,2,3
luckily,7,8.13,6,3,3
luckless,8,3.66,6,2,2
lucks,5,4.01,4,1,0
lucrative,9,7.34,8,3,2
Lucy's,6,5.71,5,2,2
ludicrous,9,7.77,8,3,1
lugged,6,4.53,4,1,2
Luke's,6,7.05,4,1,2
lukewarm,8,6.06,7,2,2
lulled,6,5.11,4,1,2
lumbar,6,5.56,5,2,1
lumbered,8,4.04,6,2,2
lumbering,9,4.96,7,3,2
luminescent,11,4.45,9,4,3
luminous,8,6.17,7,3,2
lumped,6,6.63,5,1,2
lumpish,7,1.39,6,2,2
lumpy,5,5.8,5,2,2
lunatic,7,7.34,7,3,2
legionary,9,2.83,8,4,2
legislate,9,6.8,8,3,1
legislated,10,5.71,10,4,2
legislative,11,8.52,10,4,2
legislature's,13,4.28,10,4,3
legit,5,7.22,5,2,1
legless,7,3.89,6,2,2
legitimate,10,9.33,9,4,2
legitimately,12,6.95,11,5,3
legitimize,10,5.75,9,4,2
legitimized,11,4.66,10,4,3
leisurely,9,6.07,6,3,2
lend,4,8,4,1,1
lends,5,6.77,5,1,2
lengthen,8,5.89,6,2,2
lengthened,10,5.36,7,2,3
lengthily,9,1.79,7,3,3
lengthways,10,2.89,7,2,2
lengthwise,10,5.98,7,2,2
lengthy,7,8.1,5,2,2
lenient,7,5.93,7,2,2
Leningrad's,11,1.95,10,3,3
leopard's,9,2.4,6,2,2
lessen,6,7.02,4,2,2
lessened,8,6.26,5,2,3
lessens,7,5.53,5,2,3
Lester's,8,3.66,6,2,2
lethal,6,8.02,5,2,1
lethargic,9,5.7,8,3,2
let's,5,10.93,4,1,2
lettered,8,5.21,5,2,2
leveled,7,6.29,5,2,2
leveling,8,5.65,6,3,2
levelled,8,5.71,5,2,2
levied,6,6.06,5,2,2
levitate,8,5.18,7,3,2
lewd,4,7.46,3,1,1
lewdly,6,4.85,5,2,2
lexical,7,6.57,7,3,3
liable,6,8.29,5,2,1
liar's,6,4.65,4,1,3
libelous,8,6.29,6,3,2
liberal,7,9.89,7,3,2
liberally,9,6.5,8,4,3
liberal's,9,5.99,7,3,0
liberalize,10,4.52,9,4,3
liberalizing,12,3.76,11,5,4
liberate,8,6.51,7,3,2
liberated,9,7.21,9,4,3
liberating,10,6.21,9,4,3
liberty's,9,4.62,7,3,0
libidinous,10,2.64,8,4,2
lidless,7,1.95,6,2,2
librarian's,11,4.44,10,3,3
licensed,8,8.54,6,2,2
licentious,10,5.02,8,3,2
licked,6,7.86,4,1,2
licking,7,8.05,5,2,2
lied,4,8.4,3,1,2
lieutenant's,12,4.2,9,3,2
lifeless,8,6.42,6,2,2
lifelike,8,5.2,6,2,2
lifelong,8,6.91,6,2,2
life's,6,7.83,4,1,2
lifted,6,8.54,6,2,2
lifters,7,5.39,6,2,0
lighted,7,6.5,5,2,2
lighten,7,7.48,4,2,2
lightened,9,5.21,5,2,3
lightens,8,3.95,5,2,3
lightest,8,5.85,6,2,2
lighthearted,12,5.22,9,3,3
lightly,7,8.86,5,2,2
likable,7,5.26,6,3,2
liked,5,10.08,4,1,2
likely,6,11.18,5,2,2
likened,7,5.83,6,2,3
likewise,8,8.88,6,2,2
lilac,5,5.53,5,2,1
Liliputian,10,0,10,5,0
Lilly's,7,3.81,5,2,0
limber,6,4.63,5,2,1
limbic,6,4.77,6,2,1
limejuice,9,0,6,2,0
limited,7,11.06,7,3,2
limitless,9,6.49,8,3,2
limped,6,4.81,5,1,2
limpid,6,3.47,6,2,1
limping,7,5.38,6,2,2
limply,6,4.57,6,2,2
limps,5,4.43,5,1,2
Lincoln's,9,6.11,7,2,2
Linda's,7,6.14,6,2,2
Lindsey's,9,3.04,7,2,0
lineages,8,5.46,8,4,0
lineal,6,3.91,6,2,2
linear,6,8.97,5,2,2
linearly,8,6.37,7,3,3
lineback,8,3.4,6,2,0
lined,5,7.83,4,1,2
linger,6,6.37,5,2,1
lingered,8,5.51,6,2,2
lingering,9,6.6,7,3,2
lingers,7,5.2,6,2,2
linguistic,10,7.84,10,3,3
linguistically,14,5.56,12,4,4
linked,6,9.29,5,1,2
lionized,8,3.26,7,3,0
lion's,6,6.39,5,1,2
liquefy,7,3.4,7,3,2
liquidate,9,5.8,8,3,3
liquidated,10,5.68,10,4,4
liquidating,11,5.54,10,4,4
liquidize,9,0,8,3,3
lisping,7,3.4,6,2,2
listed,6,10.9,6,2,2
listened,8,8.68,5,2,2
listener's,10,4.71,6,3,3
listless,8,4.72,7,2,2
listlessly,10,2.89,9,3,3
lit,3,8.59,3,1,1
literally,9,9.26,8,4,3
literary,8,8.53,8,4,2
literate,8,7.64,7,3,2
laced,5,7.08,4,1,2
lacerate,8,2.08,7,3,1
lacked,6,7.35,4,1,2
lacerated,9,4.01,9,4,2
lackadaisical,13,3.56,10,5,2
lacking,7,8.7,5,2,2
lacks,5,8.29,4,1,2
lacquered,9,3.64,5,2,2
lactate,7,5.03,6,2,1
lactic,6,6.04,6,2,1
lacy,4,6.63,4,2,2
laden,5,6.4,4,2,1
lad's,5,3.81,4,1,2
ladylike,8,3.78,7,3,2
lady's,6,6.34,5,2,2
lagged,6,5.69,4,1,2
laguna,6,6.85,6,3,0
laid,4,9.21,3,1,2
lain,4,7.23,3,1,2
lambast,7,4.03,7,2,1
laminated,9,6.15,9,4,3
lampoon,7,5.46,6,2,1
lanced,6,4.08,5,1,2
landed,6,8.4,6,2,2
landless,8,5.02,7,2,2
landlocked,10,4.78,8,2,3
land's,6,7.46,5,1,2
landscaped,10,4.85,9,2,3
languid,7,4.01,7,2,1
languish,8,4.63,7,2,1
languished,10,4.68,8,2,2
languishing,11,4.99,9,3,2
lank,4,3.4,4,1,1
lanky,5,4.74,5,2,2
lapdog,6,3.53,6,2,0
lapped,6,5.92,4,1,2
lapping,7,5.94,5,2,2
lapsed,6,5.51,5,1,2
largely,7,9.16,6,2,2
largest,7,9.9,7,2,2
larval,6,4.9,5,2,2
lasagna,7,5.46,7,3,0
lascivious,10,6.96,8,3,1
lashed,6,5.86,4,1,2
lashing,7,5.71,5,2,2
lasted,6,8.22,6,2,2
lastly,6,8.23,6,2,2
lasts,5,8,5,1,2
latched,7,5.78,4,1,2
late,4,10.92,3,1,1
lately,6,9.49,5,2,2
latent,6,6.8,5,2,2
later,5,11.59,4,2,2
latest,6,10.88,6,2,2
lathered,8,4.61,5,2,2
Latinize,8,0,6,3,2
laud,4,5.2,3,1,1
laudably,8,0.69,7,3,3
laughable,9,7.14,6,3,2
laughed,7,8.79,4,1,2
laughingly,10,4.57,7,3,3
launched,8,8.71,5,1,2
launder,7,5.11,5,2,1
laundered,9,5.11,6,2,2
lavish,6,6.23,5,2,1
lavished,8,4.26,6,2,2
lavishly,8,5.21,7,3,2
lawful,6,7.5,4,2,2
lawless,7,6.55,5,2,2
Lawrence's,10,4.94,8,3,2
lawyer's,8,6.02,5,2,3
lay,3,9.62,2,1,1
layered,7,6.82,4,1,2
layering,8,5.72,5,2,2
layman's,8,5.78,6,2,3
laymen's,8,3.58,6,2,3
laze,4,3.64,3,1,1
lazily,6,5.47,6,3,3
lazy,4,8.75,4,2,2
leaches,7,5.04,5,2,0
leaded,6,6.13,5,2,2
leaden,6,4.32,4,2,2
leaderless,10,4.42,7,3,3
leader's,8,5.77,5,2,3
leading,7,10.34,5,2,2
leads,5,9.84,4,1,2
leafed,6,4.22,4,1,2
leafiest,8,0,7,3,3
leafy,5,5.67,4,2,2
leagued,7,0,4,1,2
league's,8,5.97,4,1,2
leaked,6,7.03,4,1,2
leaky,5,6.15,4,2,2
leaned,6,8.08,4,1,2
leaning,7,8,5,2,2
leans,5,6.67,4,1,2
leaped,6,6.43,4,1,2
leaping,7,7.12,5,2,2
leapt,5,6.57,4,1,2
learn,5,11.18,3,1,1
learned,7,10.25,4,1,2
learns,6,7.77,4,1,2
leased,6,7.76,4,1,2
leathered,9,2.2,5,2,2
leathery,8,4.65,5,3,2
leaven,6,4.79,4,2,1
leavened,8,3.83,5,2,2
leaves,6,9.9,4,1,2
lecherous,9,4.53,6,3,3
lectured,8,5.94,6,2,3
lecturing,9,6.21,7,3,3
led,3,10.06,3,1,1
leered,6,4.29,4,1,2
leering,7,5.13,5,2,2
leery,5,5.86,4,2,1
Lee's,5,7.09,3,1,2
leftfield,9,4.08,8,2,0
leftist,7,7.68,7,2,2
leftward,8,4.26,7,2,2
legalize,8,6.95,7,3,2
legalized,9,6.95,8,3,3
legally,7,9.1,6,3,2
legendary,9,7.99,9,4,2
legged,6,6.22,4,1,2
leggy,5,4.72,4,2,2
legible,7,6.13,6,3,1
joyfully,8,5.16,5,3,3
joyous,6,6.13,4,1,2
joyously,8,3.93,6,2,3
Juanita's,9,2.48,8,3,2
jubilant,8,4.08,8,3,2
Judaic,6,5.59,6,3,2
judged,6,8.23,4,1,2
judge's,7,6.5,5,2,2
judicial,8,8.41,6,3,2
judicious,9,5.81,7,3,2
juggle,6,7.02,4,2,1
juiciest,8,3.33,7,3,3
juicy,5,7.15,4,2,2
juke,4,5.24,3,1,0
jumbled,7,5.73,6,2,2
jumped,6,8.71,5,1,2
jumpy,5,5.67,5,2,2
junior's,8,4.76,6,2,2
junks,5,4.76,5,1,2
juridical,9,4.62,8,4,2
jurisprudentially,17,1.95,16,6,0
jurisdictional,14,4.88,12,5,4
jurisprudent,12,0.69,11,4,3
justice's,9,4.3,8,3,3
justifiable,11,7.02,10,4,3
justifiably,11,6.13,11,4,4
justified,9,8.71,8,3,3
justify,7,9.25,7,3,2
justly,6,6.25,6,2,2
jutting,7,5.38,5,2,2
juvenile,8,7.62,6,3,2
juxtapose,9,7.29,9,3,2
juxtaposed,10,4.8,10,3,3
kaboom,6,6.04,5,2,0
kaiser's,8,3.61,5,2,0
kaput,5,5.14,5,2,1
Kate's,6,5.98,4,1,2
Katherine's,11,4.37,8,3,2
Katie's,7,4.56,5,2,3
keelhaul,8,1.1,6,2,0
keenest,7,3.33,6,2,2
keenly,6,5.56,5,2,2
kegful,6,0,6,2,0
Keith's,7,5.42,4,1,2
Kennedy's,9,6.88,7,3,0
kept,4,10.56,4,1,1
keyboarding,11,5.61,8,3,3
keyed,5,6.53,3,1,2
keyless,7,4.68,5,2,2
kicked,6,8.87,4,1,2
kidded,6,3.81,5,2,2
kidding,7,8.9,5,2,2
kidnap,6,6.44,6,2,1
kidnapped,9,7.17,7,2,2
