authoritatively,63,15,204,5.32,12,6,3,RB
autobiographical,63,16,314,5.75,13,6,5,JJ
avenge,63,6,271,5.6,5,2,2,VB
avenging,63,8,195,5.27,7,3,3,JJ|VB
averse,63,6,289,5.67,4,2,1,JJ
avidly,63,6,229,5.43,6,3,2,RB
avoidable,63,9,224,5.41,7,4,2,JJ
avowed,63,6,279,5.63,4,2,3,JJ
awakens,63,7,244,5.5,7,3,4,VB
awash,63,5,265,5.58,4,2,1,JJ
awed,63,4,264,5.58,2,1,2,VB|JJ
axial,63,5,285,5.65,6,2,2,JJ
babbled,63,7,252,5.53,5,2,2,VB
Babylonians,63,11,264,5.58,11,5,0,?
backtrack,63,9,279,5.63,7,2,2,VB
baffle,63,6,281,5.64,4,2,1,VB
baffling,63,8,274,5.61,6,3,2,JJ|VB
balk,63,4,286,5.66,3,1,1,VB
balked,63,6,225,5.42,4,1,2,VB
banish,63,6,315,5.75,5,2,1,VB
banked,63,6,295,5.69,5,1,2,VB
baseball's,63,10,239,5.48,7,2,0,?
bashful,63,7,212,5.36,5,2,2,JJ
bask,63,4,256,5.55,4,1,1,VB
batted,63,6,324,5.78,5,2,2,VB
beaded,63,6,249,5.52,5,2,2,JJ|VB
beckoned,63,8,249,5.52,6,2,2,VB
beefed,63,6,206,5.33,4,1,2,VB
beefy,63,5,261,5.56,4,2,2,JJ
befuddled,63,9,206,5.33,7,3,3,VB|JJ
begotten,63,8,310,5.74,6,3,3,VB
begrudge,63,8,218,5.38,6,2,2,VB
behooves,63,8,236,5.46,6,2,0,?
belated,63,7,275,5.62,7,3,3,JJ
belittling,63,10,249,5.52,8,4,3,VB
belted,63,6,199,5.29,6,2,2,VB
berate,63,6,205,5.32,5,2,1,VB
bereft,63,6,289,5.67,6,2,1,JJ
beset,63,5,252,5.53,5,2,2,VB
besieged,63,8,262,5.57,6,2,3,VB|JJ
bestow,63,6,307,5.73,5,2,1,VB
betrays,63,7,268,5.59,6,2,2,VB
Betty's,63,7,252,5.53,5,2,0,?
betwixt,63,7,189,5.24,8,2,1,RB
bibliographical,63,15,313,5.75,13,5,4,JJ
bide,63,4,244,5.5,3,1,1,VB
billiard,63,8,261,5.56,6,2,1,JJ
biodegradable,63,13,190,5.25,12,6,3,JJ
biologic,63,8,197,5.28,8,3,3,JJ
blameless,63,9,256,5.55,7,2,2,JJ
blaring,63,7,222,5.4,6,2,2,VB
bleached,63,8,250,5.52,5,1,2,JJ
bleaching,63,9,254,5.54,6,2,2,VB
blithe,63,6,197,5.28,4,1,1,JJ
blocky,63,6,308,5.73,5,2,2,JJ
blonde's,63,8,270,5.6,6,1,0,?
bloodthirsty,63,12,294,5.68,9,3,3,JJ
blotting,63,8,203,5.31,6,2,2,VB
bluish,63,6,235,5.46,5,2,2,JJ
bobbed,63,6,216,5.38,4,1,2,VB
bolder,63,6,243,5.49,5,2,2,JJ
bolting,63,7,217,5.38,6,2,2,VB
bombard,63,7,267,5.59,7,2,1,VB
bombastic,63,9,208,5.34,9,3,2,JJ
boneless,63,8,269,5.59,6,2,2,JJ
bony,63,4,247,5.51,4,2,2,JJ
boorish,63,7,192,5.26,5,2,2,JJ
boric,63,5,212,5.36,5,2,2,JJ
boss's,63,6,196,5.28,5,2,2,encl
bossy,63,5,311,5.74,4,2,2,JJ
bountiful,63,9,227,5.42,7,3,2,JJ
boycotted,63,9,205,5.32,7,3,2,JJ|VB
braced,63,6,269,5.59,5,1,2,VB|JJ
bragged,63,7,258,5.55,5,1,2,VB
brainy,63,6,258,5.55,5,2,2,JJ
branched,63,8,280,5.63,6,1,2,VB
brash,63,5,246,5.51,4,1,1,JJ
braver,63,6,261,5.56,5,2,2,JJ
brazen,63,6,307,5.73,5,2,1,JJ
brazenly,63,8,198,5.29,7,3,2,RB
breaching,63,9,199,5.29,6,2,2,VB
breakable,63,9,217,5.38,7,3,2,JJ
breasted,63,8,265,5.58,7,2,2,VB
breed's,63,7,218,5.38,5,1,0,?
Brewer's,63,8,241,5.48,5,1,3,encl
bribed,63,6,239,5.48,5,1,2,VB
brightened,63,10,203,5.31,6,2,3,VB
briskly,63,7,237,5.47,7,2,2,RB
broadened,63,9,282,5.64,6,2,3,VB
brownish,63,8,277,5.62,6,2,2,JJ
brutish,63,7,191,5.25,6,2,2,JJ
bubbly,63,6,239,5.48,5,3,2,JJ
budgeted,63,8,203,5.31,7,3,2,VB
bulged,63,6,189,5.24,5,1,2,VB
bunched,63,7,193,5.26,5,1,2,VB
burdensome,63,10,306,5.72,7,3,2,JJ
burgeoning,63,10,269,5.59,7,3,2,VB
burly,63,5,208,5.34,4,2,1,JJ
busier,63,6,256,5.55,5,2,2,JJ
busiest,63,7,321,5.77,7,3,2,JJ
busily,63,6,313,5.75,6,3,2,RB
bustling,63,8,214,5.37,6,3,2,JJ|VB
butted,63,6,241,5.48,5,2,2,VB
butting,63,7,273,5.61,5,2,2,VB
buttoned,63,8,189,5.24,5,2,2,VB
buxom,63,5,206,5.33,5,2,1,JJ
buzzed,63,6,311,5.74,4,1,2,VB
caged,63,5,293,5.68,4,1,2,VB
callable,63,8,277,5.62,6,3,2,JJ
calmer,63,6,315,5.75,4,2,2,JJ
caloric,63,7,313,5.75,7,3,2,JJ
camera's,63,8,249,5.52,6,2,2,encl
cancerous,63,9,231,5.44,7,3,2,JJ
capitalizing,63,12,236,5.46,10,5,4,VB
captivated,63,10,224,5.41,10,4,4,VB
captivating,63,11,202,5.31,10,4,4,JJ|VB
carefree,63,8,323,5.78,6,2,2,JJ
carpeted,63,8,251,5.53,8,3,2,VB|JJ
cascading,63,9,277,5.62,8,3,2,VB
Castro's,63,8,222,5.4,7,2,0,?
cataclysmic,63,11,217,5.38,11,4,1,JJ
categorizing,63,12,196,5.28,11,5,3,VB
causative,63,9,209,5.34,7,3,2,JJ
cautionary,63,10,222,5.4,7,4,3,JJ
ceaseless,63,9,271,5.6,6,2,2,JJ
ceasing,63,7,206,5.33,5,2,2,VB
cede,63,4,233,5.45,3,1,1,VB
cemented,63,8,214,5.37,8,3,2,VB
centigrade,63,10,209,5.34,9,3,2,JJ
centrifugal,63,11,264,5.58,12,4,3,JJ
chambered,63,9,192,5.26,6,2,2,VB|JJ
changeable,63,10,255,5.54,7,3,2,JJ
characterizing,63,14,277,5.62,11,5,3,VB
charmed,63,7,276,5.62,5,1,2,VB
charted,63,7,299,5.7,6,2,2,VB
chattering,63,10,199,5.29,6,3,2,VB
chatty,63,6,214,5.37,4,2,2,JJ
cheery,63,6,260,5.56,4,2,2,JJ
choreographed,63,13,265,5.58,10,3,3,VB|JJ
chronologically,63,15,297,5.69,12,5,4,RB
Chrysler's,63,10,264,5.58,7,2,0,?
chug,63,4,253,5.53,3,1,1,VB
circumcise,63,10,262,5.57,8,3,2,VB
clamoring,63,9,263,5.57,7,3,2,VB
clapped,63,7,221,5.4,5,1,2,VB
clawing,63,7,243,5.49,5,2,2,VB
cleave,63,6,192,5.26,4,1,1,VB
clench,63,6,269,5.59,5,1,1,VB
climactic,63,9,202,5.31,9,3,1,JJ
climaxed,63,8,253,5.53,8,2,2,VB
clings,63,6,205,5.32,5,1,2,VB
clobbered,63,9,282,5.64,6,2,2,VB
closeted,63,8,290,5.67,8,3,2,JJ
clothe,63,6,214,5.37,4,1,1,VB
clumsily,63,8,207,5.33,8,3,2,RB
coaxed,63,6,190,5.25,5,1,2,VB
codify,63,6,221,5.4,6,3,2,VB
cognizant,63,9,273,5.61,8,3,2,JJ
coiled,63,6,280,5.63,4,1,2,VB
coincident,63,10,198,5.29,9,4,3,JJ
coldest,63,7,314,5.75,7,2,2,JJ
coldly,63,6,267,5.59,6,2,2,RB
collided,63,8,295,5.69,7,3,2,VB
colloidal,63,9,246,5.51,6,3,2,JJ
Colorado's,63,10,321,5.77,8,4,0,?
combed,63,6,303,5.71,4,1,2,VB
commemorating,63,13,225,5.42,11,5,4,VB
commences,63,9,207,5.33,8,3,2,VB
commencing,63,10,278,5.63,8,3,2,VB
compensates,63,11,232,5.45,10,3,4,VB
competently,63,11,257,5.55,11,4,3,RB
complicating,63,12,205,5.32,11,4,4,VB
composer's,63,10,297,5.69,8,3,0,?
compositional,63,13,320,5.77,11,5,5,JJ
comprehending,63,13,280,5.63,12,4,3,VB
conceals,63,8,227,5.42,7,2,2,VB
concedes,63,8,259,5.56,7,2,3,VB
condense,63,8,277,5.62,7,2,1,VB
condensing,63,10,264,5.58,9,3,2,VB
confers,63,7,281,5.64,6,2,3,VB
confesses,63,9,258,5.55,8,3,2,VB
confessing,63,10,241,5.48,8,3,2,VB
confided,63,8,220,5.39,8,3,2,VB
confidentially,63,14,224,5.41,11,5,4,RB
conformed,63,9,260,5.56,8,2,3,VB
confound,63,8,221,5.4,7,2,2,VB
confounded,63,10,261,5.56,9,3,3,VB
confounding,63,11,244,5.5,9,3,3,VB
congenial,63,9,206,5.33,9,3,2,JJ
congested,63,9,273,5.61,9,3,3,JJ
congratulated,63,13,288,5.66,13,5,2,VB
congregate,63,10,273,5.61,9,3,3,VB
congruent,63,9,251,5.53,9,2,2,JJ
conical,63,7,232,5.45,6,3,3,JJ
conjugate,63,9,272,5.61,8,3,3,VB
conjured,63,8,226,5.42,6,2,2,VB
conjures,63,8,194,5.27,6,2,2,VB
conned,63,6,306,5.72,4,1,2,VB
conserving,63,10,225,5.42,8,3,3,VB
consigned,63,9,205,5.32,7,2,2,VB
consolidating,63,13,279,5.63,12,5,4,VB
consoling,63,9,216,5.38,8,3,2,VB|JJ
conspiratorial,63,14,246,5.51,14,5,3,JJ
constructively,63,14,279,5.63,13,4,4,RB
construe,63,8,202,5.31,7,2,1,VB
contemptible,63,12,216,5.38,11,4,2,JJ
contemptuous,63,12,218,5.38,11,3,2,JJ
contorted,63,9,259,5.56,9,3,3,JJ
controller's,63,12,311,5.74,9,3,3,encl
convene,63,7,283,5.65,6,2,2,VB
conventionally,63,14,276,5.62,11,5,5,RB
convergent,63,10,274,5.61,9,3,3,JJ
cook's,63,6,305,5.72,4,1,2,encl
corroborate,63,11,300,5.7,9,4,2,VB
corroborated,63,12,268,5.59,11,5,3,VB
corrode,63,7,199,5.29,5,2,1,VB
cosy,63,4,260,5.56,4,2,1,JJ
couched,63,7,232,5.45,4,1,2,VB
coughed,63,7,318,5.76,4,1,2,VB
counterclockwise,63,16,297,5.69,12,4,3,RB
county's,63,8,252,5.53,6,2,2,encl
couple's,63,8,230,5.44,5,2,2,encl
courting,63,8,269,5.59,6,2,2,VB
cousin's,63,8,282,5.64,5,2,2,encl
covet,63,5,204,5.32,5,2,1,VB
coveted,63,7,289,5.67,7,3,2,VB
cower,63,5,221,5.4,3,1,1,VB
cowering,63,8,208,5.34,5,2,2,VB
cradled,63,7,215,5.37,6,2,2,VB|JJ
Craig's,63,7,226,5.42,5,1,2,encl
crested,63,7,241,5.48,7,2,2,JJ
crew's,63,6,211,5.35,4,1,2,encl
cringing,63,8,215,5.37,7,2,2,VB
crowning,63,8,217,5.38,6,2,2,JJ|VB
crudely,63,7,301,5.71,6,2,2,RB
cruelly,63,7,316,5.76,6,2,2,RB
Cuba's,63,6,209,5.34,6,2,2,encl
cubed,63,5,237,5.47,5,1,2,JJ|VB
culminated,63,10,299,5.7,10,4,2,VB
culpable,63,8,316,5.76,7,3,2,JJ
curbing,63,7,239,5.48,5,2,2,VB
curtailed,63,9,290,5.67,6,2,2,VB
curving,63,7,249,5.52,5,2,2,VB
cushy,63,5,228,5.43,4,2,1,JJ
cuss,63,4,293,5.68,3,1,1,VB
cutthroat,63,9,207,5.33,7,2,2,JJ
cycled,63,6,296,5.69,5,2,2,VB
dabbling,63,8,245,5.5,6,3,2,VB
dainty,63,6,248,5.51,5,2,1,JJ
dangle,63,6,277,5.62,5,2,1,VB
dangled,63,7,221,5.4,6,2,2,VB
daresay,63,7,266,5.58,5,2,1,VB
darken,63,6,270,5.6,6,2,2,VB
darkening,63,9,250,5.52,8,3,3,VB
darted,63,6,236,5.46,6,2,2,VB
darting,63,7,196,5.28,6,2,2,VB
dazzle,63,6,253,5.53,4,2,1,VB
deactivated,63,11,286,5.66,11,5,5,VB|JJ
deathly,63,7,198,5.29,5,2,2,JJ
decayed,63,7,260,5.56,5,2,2,JJ|VB
deceptively,63,11,205,5.32,10,4,4,RB
decked,63,6,249,5.52,4,1,2,VB
declarative,63,11,293,5.68,10,4,2,JJ
declaratory,63,11,283,5.65,11,5,2,JJ
decompose,63,9,259,5.56,8,3,3,VB
decried,63,7,206,5.33,6,2,3,VB
decrying,63,8,191,5.25,7,3,3,VB
deepen,63,6,259,5.56,5,2,2,VB
deepened,63,8,219,5.39,6,2,3,VB
deferring,63,9,300,5.7,6,3,3,VB
defied,63,6,254,5.54,5,2,2,VB
deflate,63,7,245,5.5,6,2,2,VB
defraud,63,7,276,5.62,6,2,2,VB
defray,63,6,284,5.65,5,2,1,VB
defrost,63,7,310,5.74,7,2,2,VB
deft,63,4,199,5.29,4,1,1,JJ
defuse,63,6,236,5.46,6,2,2,VB
defying,63,7,260,5.56,6,3,2,VB
degenerative,63,12,291,5.67,11,5,4,JJ
delectable,63,10,196,5.28,9,4,2,JJ
deliciously,63,11,261,5.56,9,4,2,RB
delineated,63,10,273,5.61,10,5,4,VB
delirious,63,9,259,5.56,8,3,2,JJ
Delphic,63,7,224,5.41,6,2,1,JJ
delude,63,6,305,5.72,5,2,1,VB
deluged,63,7,210,5.35,7,2,2,VB
demean,63,6,307,5.73,5,2,1,VB
demon's,63,7,200,5.3,6,2,2,encl
denoting,63,8,292,5.68,7,3,3,VB
deplete,63,7,239,5.48,6,2,2,VB
deplorable,63,10,324,5.78,9,4,3,JJ
deport,63,6,261,5.56,6,2,2,VB
derail,63,6,271,5.6,5,2,2,VB
designer's,63,10,249,5.52,7,3,3,encl
desirous,63,8,231,5.44,7,3,2,JJ
despises,63,8,190,5.25,8,3,2,VB
destitute,63,9,255,5.54,8,3,2,JJ
detain,63,6,304,5.72,5,2,2,VB
devalue,63,7,271,5.6,7,3,2,VB
devastate,63,9,227,5.42,8,3,1,VB
deviated,63,8,208,5.34,8,4,3,VB
devilish,63,8,250,5.52,6,3,2,JJ
diametrically,63,13,308,5.73,11,4,5,RB
Diane's,63,7,276,5.62,5,2,0,?
diatonic,63,8,244,5.5,8,4,0,JJ
differentiating,63,15,311,5.74,12,6,4,VB
digesting,63,9,238,5.47,8,3,3,VB
dilated,63,7,289,5.67,7,3,2,VB
diluting,63,8,194,5.27,7,3,2,VB
diminutive,63,10,295,5.69,10,4,3,JJ
dingy,63,5,220,5.39,5,2,1,JJ
disagreeable,63,12,205,5.32,10,4,3,JJ
disband,63,7,258,5.55,7,2,2,VB
discernable,63,11,312,5.74,8,4,3,JJ
discerned,63,9,204,5.32,6,2,3,VB
discernible,63,11,296,5.69,8,4,3,JJ
disciplining,63,12,207,5.33,10,4,2,VB
disclaimed,63,10,224,5.41,8,2,3,VB|JJ
discolored,63,10,192,5.26,8,3,3,JJ|VB
discontinuous,63,13,198,5.29,13,4,3,JJ
disembodied,63,11,210,5.35,10,4,4,JJ
disenfranchised,63,15,254,5.54,13,4,4,JJ|VB
disengage,63,9,293,5.68,8,3,2,VB
dished,63,6,202,5.31,4,1,2,VB
disinfect,63,9,206,5.33,9,3,3,VB
disjointed,63,10,320,5.77,9,3,4,JJ|VB
dislocated,63,10,245,5.5,10,4,3,JJ|VB
dislodge,63,8,283,5.65,6,2,2,VB
dismisses,63,9,301,5.71,8,3,3,VB
disobeyed,63,9,196,5.28,7,3,3,VB
disobeying,63,10,208,5.34,8,4,3,VB
disordered,63,10,199,5.29,8,3,3,JJ
disorderly,63,10,235,5.46,9,4,3,JJ
disown,63,6,262,5.57,5,2,2,VB
disowned,63,8,211,5.35,6,2,3,VB
dispassionate,63,13,229,5.43,9,4,4,JJ
dispelled,63,9,199,5.29,7,2,3,VB
displeased,63,10,323,5.78,8,2,3,VB|JJ
disreputable,63,12,249,5.52,12,5,4,JJ
disrupts,63,8,213,5.36,8,2,3,VB
dissect,63,7,283,5.65,6,2,2,VB
diversify,63,9,225,5.42,8,4,2,VB
divinely,63,8,286,5.66,7,3,2,RB
division's,63,10,215,5.37,7,3,3,encl
doctored,63,8,267,5.59,6,2,2,VB|JJ
dodged,63,6,323,5.78,4,1,2,VB
dogged,63,6,226,5.42,5,2,2,JJ
donates,63,7,303,5.71,6,2,3,VB
donned,63,6,197,5.28,4,1,2,VB
donning,63,7,198,5.29,5,2,2,VB
doped,63,5,212,5.36,4,1,2,JJ|VB
dorsal,63,6,287,5.66,5,2,1,JJ
dowdy,63,5,253,5.53,4,2,1,JJ
downgraded,63,10,247,5.51,9,3,3,JJ|VB
downtrodden,63,11,276,5.62,8,3,3,JJ
downwind,63,8,318,5.76,7,2,2,RB|JJ
dreadfully,63,10,296,5.69,7,3,3,RB
dribbled,63,8,194,5.27,6,2,2,JJ|VB
drinkable,63,9,202,5.31,8,3,2,JJ
drowsy,63,6,207,5.33,5,2,2,JJ
drywall,63,7,215,5.37,6,2,0,?
dusted,63,6,297,5.69,6,2,2,VB
dwells,63,6,317,5.76,5,1,2,VB
earmarked,63,9,295,5.69,7,2,3,JJ|VB
earthy,63,6,206,5.33,3,2,2,JJ
eastward,63,8,302,5.71,6,2,2,RB
ecliptic,63,8,213,5.36,8,3,1,JJ
ecumenical,63,10,321,5.77,10,5,3,JJ
edgy,63,4,212,5.36,3,2,2,JJ
effeminate,63,10,209,5.34,8,4,3,JJ
ejaculated,63,10,211,5.35,11,5,2,VB
elated,63,6,246,5.51,6,3,2,JJ|VB
elegantly,63,9,294,5.68,9,4,3,RB
elephant's,63,10,198,5.29,8,3,2,encl
elicited,63,8,262,5.57,8,4,2,VB
Elizabethan,63,11,228,5.43,10,5,2,JJ
elucidate,63,9,258,5.55,8,4,4,VB
elucidated,63,10,270,5.6,10,5,5,VB
elude,63,5,291,5.67,4,2,1,VB
eluded,63,6,288,5.66,6,3,2,VB
embroiled,63,9,220,5.39,7,2,3,JJ|VB
embryonic,63,9,260,5.56,9,4,2,JJ
emotive,63,7,219,5.39,6,3,2,JJ
enacting,63,8,320,5.77,7,3,3,VB
enchanting,63,10,238,5.47,8,3,2,JJ
encircled,63,9,236,5.46,7,3,3,VB
encompassed,63,11,242,5.49,9,3,3,VB
encyclopedic,63,12,196,5.28,12,5,4,JJ
endogenous,63,10,202,5.31,9,4,3,JJ
endures,63,7,218,5.38,6,2,3,VB
energized,63,9,252,5.53,7,3,3,JJ|VB
engender,63,8,255,5.54,7,3,2,VB
engendered,63,10,208,5.34,8,3,3,VB
engrossed,63,9,308,5.73,7,2,3,JJ|VB
enriching,63,9,237,5.47,7,3,3,VB
enthralled,63,10,284,5.65,7,2,3,JJ|VB
entombed,63,8,219,5.39,6,2,3,VB
entranced,63,9,238,5.47,8,2,3,VB|JJ
entrust,63,7,310,5.74,7,2,2,VB
envied,63,6,230,5.44,5,2,2,VB
envisage,63,8,248,5.51,7,3,2,VB
envisaged,63,9,284,5.65,8,3,3,VB
envisions,63,9,196,5.28,7,3,4,VB
ephemeral,63,9,294,5.68,8,4,2,JJ
epileptic,63,9,283,5.65,9,4,2,JJ
equalize,63,8,297,5.69,7,3,3,VB
erecting,63,8,198,5.29,7,3,2,VB
erratically,63,11,242,5.49,8,4,3,RB
errs,63,4,270,5.6,3,1,2,VB
erudite,63,7,279,5.63,6,3,1,JJ
escorting,63,9,216,5.38,8,3,2,VB
estranged,63,9,262,5.57,8,2,3,VB|JJ
euphoric,63,8,282,5.64,7,3,3,JJ
evaded,63,6,218,5.38,6,3,3,VB
evening's,63,9,321,5.77,6,2,2,encl
evermore,63,8,205,5.32,6,3,2,RB
evicted,63,7,263,5.57,7,3,2,VB
evocative,63,9,302,5.71,8,4,4,JJ
evokes,63,6,285,5.65,5,2,3,VB
exasperated,63,11,314,5.75,12,5,2,JJ|VB
excellently,63,11,261,5.56,10,4,3,RB
excels,63,6,272,5.61,6,2,2,VB
exclaim,63,7,270,5.6,7,2,2,VB
exclaims,63,8,219,5.39,8,2,3,VB
excommunicated,63,14,242,5.49,15,6,5,VB|JJ
exemplifies,63,11,226,5.42,11,4,3,VB
exerts,63,6,237,5.47,6,2,2,VB
exhausts,63,8,197,5.28,7,2,2,VB
exhilarating,63,12,284,5.65,11,5,2,JJ|VB
expectant,63,9,193,5.26,10,3,2,JJ
expounded,63,9,238,5.47,9,3,2,VB
exquisitely,63,11,227,5.42,11,4,2,RB
exterminating,63,13,208,5.34,12,5,4,VB
extradite,63,9,190,5.25,9,3,1,VB
extrapolated,63,12,256,5.55,13,5,3,VB
extruded,63,8,191,5.25,9,3,3,JJ|VB
eyeing,63,6,302,5.71,3,2,2,VB
fabled,63,6,319,5.77,5,2,2,JJ
fain,63,4,264,5.58,3,1,1,JJ|RB
fairest,63,7,315,5.75,6,2,2,JJ
fair's,63,6,243,5.49,4,1,0,?
fallible,63,8,297,5.69,6,3,1,JJ
falsify,63,7,295,5.69,7,3,2,VB
falter,63,6,192,5.26,5,2,1,VB
fancies,63,7,200,5.3,6,2,2,VB
fan's,63,5,293,5.68,4,1,2,encl
faraway,63,7,291,5.67,6,3,2,JJ
farmed,63,6,258,5.55,5,1,2,VB
fateful,63,7,284,5.65,5,2,2,JJ
fathered,63,8,225,5.42,5,2,2,VB
fatigued,63,8,231,5.44,6,2,2,VB|JJ
faulted,63,7,263,5.57,6,2,2,VB
fawning,63,7,213,5.36,5,2,2,JJ|VB
feigned,63,7,190,5.25,4,1,2,JJ|VB
fertilize,63,9,267,5.59,6,3,2,VB
fervent,63,7,301,5.71,5,2,2,JJ
festering,63,9,277,5.62,7,3,2,VB
festive,63,7,291,5.67,6,2,2,JJ
feverish,63,8,249,5.52,6,3,2,JJ
feverishly,63,10,269,5.59,8,4,3,RB
fibrous,63,7,218,5.38,6,2,2,JJ
fickle,63,6,291,5.67,4,2,1,JJ
field's,63,7,234,5.46,5,1,2,encl
fiendish,63,8,224,5.41,6,2,2,JJ
figurative,63,10,246,5.51,10,4,3,JJ
finalize,63,8,289,5.67,6,3,2,VB
finicky,63,7,287,5.66,6,3,2,JJ
fisherman's,63,11,211,5.35,8,3,4,encl
flaccid,63,7,230,5.44,7,2,1,JJ
flailing,63,8,319,5.77,6,2,2,VB
flamboyant,63,10,253,5.53,9,2,2,JJ
flaring,63,7,191,5.25,6,2,2,VB
flaunt,63,6,314,5.75,5,1,1,VB
flaunting,63,9,215,5.37,7,2,2,VB
flees,63,5,198,5.29,4,1,2,VB
flippant,63,8,281,5.64,7,2,2,JJ
flog,63,4,276,5.62,4,1,1,VB
flogged,63,7,258,5.55,5,1,2,VB
floured,63,7,263,5.57,5,1,2,JJ|VB
flourishing,63,11,298,5.7,8,3,2,VB|JJ
flowery,63,7,206,5.33,5,2,2,JJ
Floyd's,63,7,248,5.51,5,1,2,encl
fluctuating,63,11,223,5.41,10,4,2,VB
flunk,63,5,222,5.4,5,1,1,VB
flustered,63,9,217,5.38,7,2,2,JJ|VB
fluttering,63,10,198,5.29,7,3,2,VB
foiled,63,6,251,5.53,4,1,2,VB
force's,63,7,260,5.56,6,2,2,encl
foreseen,63,8,292,5.68,6,2,3,VB
forgave,63,7,227,5.42,5,2,1,VB
forlorn,63,7,239,5.48,6,2,1,JJ
formalize,63,9,194,5.27,7,3,2,VB
formalized,63,10,322,5.77,8,3,3,JJ
forthright,63,10,287,5.66,7,2,2,JJ
foxy,63,4,272,5.61,5,2,2,JJ
Franciscan,63,10,258,5.55,10,3,1,JJ
Francisco's,63,11,255,5.54,10,3,2,encl
Franklin's,63,10,265,5.58,9,2,2,encl
freedom's,63,9,289,5.67,7,2,3,encl
frenzied,63,8,308,5.73,7,2,2,JJ
fretted,63,7,215,5.37,6,2,2,VB
frighteningly,63,13,255,5.54,9,4,4,RB
frigid,63,6,297,5.69,6,2,1,JJ
frilly,63,6,194,5.27,5,2,2,JJ
froggy,63,6,212,5.36,5,2,2,JJ
frowning,63,8,197,5.28,6,2,2,VB
frowns,63,6,233,5.45,5,1,2,VB
fruity,63,6,295,5.69,5,2,2,JJ
frustrate,63,9,258,5.55,8,2,1,VB
fumbled,63,7,285,5.65,6,2,2,VB
fuming,63,6,192,5.26,6,2,2,VB
fusing,63,6,213,5.36,6,2,2,VB
Gabriel's,63,9,236,5.46,8,2,2,encl
gagging,63,7,311,5.74,5,2,2,VB
gainful,63,7,229,5.43,5,2,2,JJ
galloping,63,9,217,5.38,7,3,2,VB
gaudy,63,5,192,5.26,4,2,1,JJ
genteel,63,7,214,5.37,6,2,1,JJ
geopolitical,63,12,292,5.68,11,6,3,JJ
gestured,63,8,245,5.5,6,2,2,VB
giddy,63,5,268,5.59,4,2,1,JJ
gilded,63,6,211,5.35,6,2,2,JJ|VB
girlish,63,7,226,5.42,5,2,2,JJ
giveth,63,6,293,5.68,5,2,2,VB
glassy,63,6,242,5.49,5,2,2,JJ
glean,63,5,302,5.71,4,1,1,VB
glided,63,6,211,5.35,6,2,2,VB
glistened,63,9,197,5.28,6,2,2,VB
glittering,63,10,318,5.76,7,3,2,VB|JJ
glossed,63,7,232,5.45,5,1,2,VB
gloved,63,6,223,5.41,5,1,2,VB|JJ
glowed,63,6,319,5.77,4,1,2,VB
godlike,63,7,274,5.61,6,2,2,JJ|RB
Gordon's,63,8,251,5.53,6,2,2,encl
Gore's,63,6,273,5.61,4,1,2,encl
gouge,63,5,304,5.72,3,1,1,VB
gouging,63,7,239,5.48,5,2,2,VB
grandma's,63,9,290,5.67,8,2,0,?
gratified,63,9,308,5.73,8,3,3,VB
greenish,63,8,254,5.54,6,2,2,JJ
greenleaf,63,9,237,5.47,7,2,0,?
green's,63,7,284,5.65,5,1,2,encl
grievous,63,8,254,5.54,6,2,2,JJ
grisly,63,6,254,5.54,6,2,1,JJ
grizzled,63,8,204,5.32,6,2,2,JJ
groping,63,7,299,5.7,6,2,2,VB
grouchy,63,7,219,5.39,5,2,2,JJ
groundless,63,10,322,5.77,8,2,2,JJ
grudgingly,63,10,321,5.77,8,3,3,RB
gruff,63,5,206,5.33,4,1,1,JJ
grumbling,63,9,276,5.62,8,3,2,VB
gubernatorial,63,13,206,5.33,12,5,3,JJ
gulped,63,6,276,5.62,5,1,2,VB
gun's,63,5,195,5.27,4,1,2,encl
gutless,63,7,318,5.76,6,2,2,JJ
gutsy,63,5,200,5.3,5,2,3,JJ
habitable,63,9,229,5.43,8,4,2,JJ
hails,63,5,240,5.48,4,1,2,VB
hall's,63,6,253,5.53,4,1,2,encl
halve,63,5,215,5.37,3,1,1,VB
handsomely,63,10,241,5.48,7,3,2,RB
haphazard,63,9,298,5.7,8,3,2,JJ
hardworking,63,11,323,5.78,9,3,3,JJ|VB
harrowing,63,9,223,5.41,6,3,2,JJ|VB
Harvard's,63,9,248,5.51,7,2,2,encl
haughty,63,7,252,5.53,4,2,1,JJ
headlong,63,8,254,5.54,6,2,2,RB
heady,63,5,291,5.67,4,2,2,JJ
heaped,63,6,248,5.51,4,1,2,VB
heaved,63,6,269,5.59,4,1,2,VB
heeded,63,6,239,5.48,5,2,2,VB|JJ
heighten,63,8,252,5.53,4,2,3,VB
heralded,63,8,260,5.56,8,3,2,VB
herded,63,6,196,5.28,5,2,2,VB
hereinafter,63,11,241,5.48,9,4,3,RB
herewith,63,8,301,5.71,6,2,2,RB
hermetic,63,8,195,5.27,7,3,1,JJ
hesitates,63,9,196,5.28,8,3,3,VB
hexagonal,63,9,282,5.64,9,4,3,JJ
hijacked,63,8,246,5.51,6,2,2,VB
hinders,63,7,220,5.39,6,2,2,VB
hoarse,63,6,212,5.36,4,1,1,JJ
Hogan's,63,7,203,5.31,6,2,0,?
hoisted,63,7,279,5.63,6,2,2,VB
holed,63,5,223,5.41,4,1,2,VB
