injecting,9,6.44,8,3,VB
injects,7,4.98,7,2,VB
injudicious,11,3.33,9,4,JJ
injudiciously,13,2.2,11,5,RB
INJUNCTIVE,10,5.38,9,3,JJ
injure,6,7.11,4,2,VB
injured,7,8.63,5,2,VB
injures,7,6.15,5,2,VB
upholders,9,2.71,8,3,NN
injuring,8,6.19,6,3,VB
injurious,9,5.42,8,3,JJ
injuriously,11,1.1,10,4,RB
ink,3,8.63,3,1,NN|VB
upholstery,10,5.52,9,4,NN
upkeep,6,7.54,5,2,NN
inkbottle,9,0,7,3,NN|VB
inkbottles,10,0,8,3,NN|VB
inked,5,5.72,4,1,VB|JJ
inkier,6,0,5,3,JJ
upon,4,11.27,4,2,minor|NN
inkiest,7,0,7,3,JJ
inkily,6,0,6,3,RB
upperclassmen,13,3.22,10,4,NN
uppercut,8,7.04,6,3,NN
inking,6,5.4,5,2,VB|NN|JJ
inks,4,6.39,4,1,NN|VB
inky,4,4.91,4,2,JJ
inlaid,6,4.56,5,2,VB
inland,6,7.02,6,2,JJ
uprising,8,6.91,7,3,NN
inlaying,8,1.61,6,3,VB|NN
inmost,6,4.34,6,2,JJ|RB
underachievers,14,3.64,10,5,NN
innate,6,7.09,4,2,JJ
innately,8,5.42,6,3,RB
inner,5,9.37,3,2,JJ|NN
underbelly,10,4.62,8,4,NN
innermost,9,5.93,7,3,JJ
underbrush,10,4.5,8,3,NN
undercarriage,13,4.63,9,4,NN
innocent,8,9.41,6,3,JJ|NN
underclassman,13,2.48,11,4,NN
underclothes,12,3,8,3,NN
underclothing,13,4.45,10,4,NN
innocently,10,6.5,8,4,RB
innocuous,9,6.67,8,3,JJ
undercurrent,12,5.01,10,4,NN
innocuously,11,3.97,10,4,RB
underdog,8,5.97,7,3,NN
innovate,8,5.48,6,3,VB
innovated,9,4.22,8,4,VB
innovates,9,0,7,3,VB
innovating,10,4.28,8,4,VB|NN|JJ
innovative,10,8.9,8,4,JJ
innumerable,11,6.6,9,5,JJ
inoculate,9,4.5,9,4,VB
inoculated,10,4.16,11,5,VB|JJ
underexposure,13,3.93,11,5,NN
inoculates,10,0,10,4,VB
undergarment,12,3.71,11,4,NN
inoculating,11,2.2,11,5,VB|NN|JJ
inoffensive,11,4.8,9,4,JJ
inoffensively,13,1.39,11,5,RB
inoperable,10,5.07,9,5,JJ
undergrad,9,7.36,8,3,NN
inoperative,11,5.26,10,5,JJ
undergraduates,14,6.21,12,4,NN
underground,11,9.39,9,3,NN
undergrowth,11,4.7,8,3,NN
inopportune,11,5.05,8,4,JJ
underpants,10,6.48,9,3,NN
underpass,9,4.22,7,3,NN
inopportunely,13,0,10,5,RB
inordinate,10,6.08,8,4,JJ
inordinately,12,4.99,10,5,RB
inorganic,9,6.64,9,4,JJ
underhandedness,15,2.77,13,5,NN
inorganically,13,1.1,11,5,RB
underlay,8,4.08,6,3,NN
input,5,10.48,5,2,NN|VB
inputs,6,8.33,6,2,NN|VB
inquest,7,5.82,7,2,NN|JJ
inquiet,7,2.2,7,3,VB
underling,9,4.74,7,3,NN
inquire,7,8.05,6,2,VB
inquired,8,6.9,7,2,VB
inquires,8,6.83,7,2,VB
inquiring,9,7.29,8,3,JJ|VB
inquiringly,11,3.09,10,4,RB
inquisitive,11,5.89,10,4,JJ
inquisitively,13,3.22,12,5,RB
underneath,10,8.56,7,3,minor|NN
inquisitorial,13,3.09,13,5,JJ
inquisitorially,15,0,14,6,RB
insalubrious,12,2.08,11,4,JJ
insane,6,8.79,5,2,JJ|NN
underplayed,11,3.43,8,3,NULL
insanely,8,6.34,7,3,RB
insanitary,10,1.1,10,5,JJ
underproduction,15,1.1,12,5,NN
insatiable,10,6.25,8,4,JJ
insatiably,10,2.3,9,4,RB
insatiate,9,0,8,3,JJ
inscribe,8,6.06,7,2,VB
inscribed,9,6.75,8,2,VB
inscribes,9,2.48,8,2,VB
inscribing,10,2.64,9,3,VB|NN|JJ
undersecretary,14,4.82,13,6,NN
inscrutable,11,5.03,10,4,JJ
inscrutably,11,2.08,11,4,RB
undershirt,10,4.11,7,3,NN
insecticidal,12,4.04,11,5,JJ
underside,9,7.07,7,3,NN
insectivorous,13,2.89,11,5,JJ
insecure,8,8.24,8,3,JJ|NN
insecurely,10,3.33,10,4,RB
inseminate,10,3.74,9,4,VB
inseminated,11,3.64,11,5,VB|JJ
inseminates,11,0,10,4,VB
inseminating,12,2.4,11,5,VB
insensate,9,2.83,8,3,JJ
insensately,11,0,10,4,RB
insensible,10,4.22,9,4,JJ
understandings,14,5.89,12,4,NN
insensibly,10,2.3,10,4,RB
insensitive,11,7.15,10,4,JJ
insensitively,13,2.77,12,5,RB
understatement,14,6.57,12,4,NN
insentient,10,3.87,8,3,JJ
understock,10,1.1,8,3,NN
inseparable,11,5.78,10,5,JJ
understructure,14,0,11,4,NN
inseparably,11,3.3,11,5,RB
insert,6,10.47,5,2,VB
inserted,8,8.54,7,3,VB
undertaker,10,6.32,8,4,NN
inserting,9,8.23,7,3,VB
undertaking,11,7.23,9,4,NN
undertakings,12,5.11,10,4,NN
undertone,9,4.11,7,3,NN
inserts,7,8.85,6,2,VB
undertow,8,7.37,6,3,NN
undervaluation,14,1.79,12,6,NN
insets,6,4.08,6,2,VB|NN
insetting,9,0,7,3,VB
inshore,7,4.47,5,2,JJ|RB
underwear,9,8.13,7,3,NN
inside,6,11.06,5,2,minor|NN|JJ
insidious,9,6.73,8,3,JJ
underwood,9,6.95,7,3,NN
underwood's,11,2.83,8,3,encl
underworld,10,8.66,8,3,NN
insidiously,11,4.33,10,4,RB
underwriter,11,5.59,8,4,NN
underwriters,12,5.18,9,4,NN
insignificant,13,7.78,13,5,JJ
insignificantly,15,3.04,15,6,RB
insincere,9,5.6,8,3,JJ
insincerely,11,2.56,10,4,RB
insinuate,9,5.7,9,4,VB
insinuated,10,5.46,11,5,VB
insinuates,10,4.13,10,4,VB
insinuating,11,5.53,11,5,VB|JJ
insipid,7,6.01,7,3,JJ
undies,6,5.78,5,2,NN
insipidly,9,1.1,9,4,RB
insist,6,9.02,6,2,VB
insisted,8,8.24,8,3,VB
insistent,9,6.21,9,3,JJ
insistently,11,4.69,10,4,RB
insisting,9,7.51,8,3,VB
insists,7,8.05,7,2,VB
insofar,7,6.99,7,3,RB
insolent,8,4.77,8,3,JJ
insolently,10,2.89,10,4,RB
insoluble,9,5.38,9,4,JJ
insolvable,10,1.61,9,4,JJ
insolvent,9,5.04,8,3,JJ
insomniac,9,6.78,9,4,NN|JJ
insouciant,10,3.22,8,3,JJ
inspan,6,0,6,2,VB
inspanned,9,0,7,2,VB
inspanning,10,1.1,8,3,VB
inspect,7,7.37,7,2,VB
inspected,9,6.85,9,3,VB
inspecting,10,5.88,9,3,VB
inspects,8,4.39,8,2,VB
inspirational,13,6.37,10,5,JJ
inspire,7,7.27,6,2,VB
inspired,8,8.68,7,2,VB
inspires,8,6.16,7,2,VB
inspiring,9,7.13,8,3,JJ|VB
install,7,10.81,6,2,VB
installed,9,10.83,7,2,VB
installing,10,9.55,8,3,VB|NN
installs,8,7.79,7,2,VB
instanced,9,2.2,8,2,VB|JJ
instancing,10,2.3,9,3,VB|NN|JJ
instant,7,9.16,7,2,NN|JJ
instantaneous,13,7.15,12,4,JJ
instantaneously,15,6.63,14,5,RB
instantly,9,8.57,9,3,RB
instate,7,3,6,2,VB
unease,6,5.09,4,2,NN
instated,8,3.5,8,3,VB|JJ
uneasiness,10,4.81,8,4,NN
instates,8,0,7,2,VB
instating,9,1.1,8,3,VB
instead,7,11.57,6,2,RB|NN
instigate,9,5.58,8,3,VB
instigated,10,5.87,10,4,VB
instigates,10,3.22,9,3,VB
instigating,11,4.78,10,4,VB
instil,6,3.91,6,2,VB
instilled,9,5.86,7,2,VB|JJ
instilling,10,5.27,8,3,VB|NN
unemployment,12,8.53,11,4,NN
instinctive,11,6.15,10,3,JJ
instinctively,13,6.78,12,4,RB
instinctual,11,5.19,11,3,JJ
institute,9,10.66,8,3,NN|VB
instituted,10,7.08,10,4,VB
institutes,10,7.49,9,3,NN|VB
instituting,11,5.32,10,4,VB
institutional,13,7.84,11,5,JJ
institutionalize,16,4.68,13,6,VB
institutionalized,17,6.39,14,6,VB|JJ
institutionalizes,17,2.48,15,7,VB
institutionalizing,18,3.58,15,7,VB|NN|JJ
instruct,8,7.09,8,2,VB
instructed,10,7.9,10,3,VB
instructing,11,6.19,10,3,VB
instructional,13,7.65,11,4,JJ
instructive,11,6.51,10,3,JJ
instructively,13,0,12,4,RB
instructs,9,6.17,9,2,VB
instrumental,12,8.14,11,4,JJ|NN
instrumentalist,15,4.19,14,5,NN|JJ
instrumentally,14,3.95,12,5,RB
instrumented,12,4.6,12,4,JJ|VB
instrumenting,13,2.77,12,4,VB
insubordinate,13,3.87,11,5,JJ
insubstantial,13,4.38,11,4,JJ
insufferable,12,4.93,9,5,JJ
insufferably,12,3.53,10,5,RB
insufficient,12,7.86,9,4,JJ
insufficiently,14,5.79,11,5,RB
insular,7,5.43,6,3,JJ
insulate,8,5.84,7,3,VB
insulated,9,6.84,9,4,VB
insulates,9,4.8,8,3,VB
insulating,10,5.89,9,4,VB|JJ
insulted,8,7.57,8,3,VB
insulting,9,8.37,8,3,JJ|VB
insultingly,11,3.76,10,4,RB
insuperable,11,3.76,9,4,JJ
insuperably,11,0,10,4,RB
insupportable,13,3.99,11,5,JJ
insure,6,8.43,5,2,VB|NN
insured,7,7.86,6,2,VB
insures,7,6.08,6,2,VB
insurgent,9,4.63,8,3,JJ
insuring,8,6.25,7,3,VB
unfoldment,10,5.08,NULL,NULL,NULL
insurmountable,14,5.7,11,5,JJ
insurrectionist,15,2.71,12,5,NN|JJ
intact,6,8.77,6,2,JJ
intangible,10,6.46,9,4,JJ|NN
intangibly,10,1.61,10,4,RB
unforseen,9,5.53,9,3,NULL
integral,8,8.34,8,3,NN|JJ
integrally,10,3.58,9,4,RB
integrate,9,8.24,8,3,VB
integrated,10,9.57,10,4,VB|JJ
integrates,10,6.76,9,3,VB
integrating,11,7.63,10,4,VB|NN
unfortunates,12,5.12,11,4,NN
integrative,11,5.26,10,4,JJ
intellectual,12,9.3,11,4,JJ|NN
intellectually,14,7.54,12,5,RB
intelligent,11,9.94,10,4,JJ
intelligently,13,7.08,12,5,RB
intelligible,12,5.95,10,5,JJ
intelligibly,12,3.69,11,5,RB
intemperate,11,4.88,10,4,JJ
intemperately,13,1.95,12,5,RB
intend,6,9.32,6,2,VB
INTENDANT,9,3.89,8,3,NN|JJ
intended,8,10.39,8,3,VB
intending,9,7.2,8,3,VB
intends,7,7.75,7,2,VB
intense,7,9.02,6,2,JJ
intensely,9,7.27,8,3,RB
intensified,11,6.44,10,4,VB
intensifies,11,5.06,10,4,VB
intensify,9,6.09,9,4,VB
intensifying,12,5.12,11,5,VB
intensive,9,8.41,8,3,JJ
intensively,11,5.5,10,4,RB
intentional,11,7.85,9,4,JJ
intentionally,13,8.32,10,5,RB
intentioned,11,5.5,8,3,JJ
intently,8,6.46,8,3,RB
interact,8,8.52,7,3,VB
interacted,10,5.8,9,4,VB
unhappiness,11,6.2,9,4,NN
interacting,11,7.34,9,4,VB
interactive,11,9.95,9,4,JJ
interacts,9,6.4,8,3,VB
INTERAXIAL,10,0,10,4,JJ
interbred,9,3.74,8,3,VB
interbreed,10,4.76,8,3,NN|VB
interbreeding,13,4.64,10,4,VB|NN|JJ
interbreeds,11,0.69,9,3,VB|NN
intercalary,11,2.71,10,5,JJ
intercalate,11,0.69,9,4,VB
intercalated,12,1.61,11,5,VB|JJ
intercalates,12,0,10,4,VB
intercalating,13,0,11,5,VB
intercede,9,5.14,7,3,VB
interceded,10,3.66,9,4,VB
intercedes,10,3.22,8,3,VB
interceding,11,2.94,9,4,VB|NN|JJ
intercept,9,7.5,8,3,VB
unicorn,7,8.17,8,3,NN
intercepted,11,6.41,10,4,VB
intercepting,12,5.5,10,4,VB
unification,11,7.87,10,5,NN
unifications,12,2.64,11,5,NN
intercepts,10,5.65,9,3,VB
interchangeable,15,6.68,11,5,JJ
interchangeably,15,5.62,12,5,RB
interchanged,12,4.64,9,3,VB|JJ
interchanging,13,4.43,10,4,VB|NN|JJ
uniforms,8,7.89,9,3,NN
uniformity,10,6.18,11,5,NN
INTERCLASS,10,1.39,8,3,JJ
intercollegiate,15,5.11,12,5,JJ
intercommunicate,16,1.1,14,6,VB
intercommunicated,17,0,16,7,VB
intercommunicates,17,0,15,6,VB
intercommunicating,18,0.69,16,7,VB
interconnected,14,6.22,12,5,VB
intercontinental,16,5.82,13,6,JJ
interdenominational,19,3.18,16,8,JJ
interdepartmental,17,4.2,15,6,JJ
interdependent,14,5.25,13,5,JJ
interdependently,16,2.48,15,6,RB
interdicted,11,3.74,10,4,VB|JJ
interdicting,12,2.71,10,4,VB|NN
interdisciplinary,17,7.15,15,7,JJ
interest,8,11.41,8,3,NN|VB
interested,10,12.09,10,4,JJ|VB
unit,4,10.66,5,2,NN
interestedly,12,2.56,12,5,RB
interesting,11,11.34,10,4,JJ|VB
interestingly,13,8.02,12,5,RB
interests,9,10.1,9,3,NN|VB
interface,9,10.97,7,3,NN|VB
interfacial,11,4.19,8,4,JJ
interfaith,10,5.82,7,3,JJ
interfere,9,8.34,7,3,VB
interfered,10,6.25,8,3,VB
union,5,10.33,6,2,NN
interferes,10,6.69,8,3,VB
unionization,12,3.43,11,5,NN
interfering,11,7.23,9,4,VB
unions,6,8.3,7,2,NN
union's,7,6.19,7,2,encl
interglacial,12,3.71,10,4,JJ
intergovernmental,17,5.91,13,6,JJ
uniqueness,10,6.55,8,3,NN
INTERGROUP,10,4.2,8,3,JJ|NN
unison,6,6.76,6,3,NN
Unitarian,9,6.17,10,4,NN
Unitarianism,12,3.3,13,6,NN
Unitarians,10,4.42,11,4,NN
interim,7,7.64,7,3,JJ
interior,8,8.88,7,3,JJ|NN
unities,7,2.48,7,3,NN
interject,9,5.89,8,3,VB
interjected,11,5.09,10,4,VB
units,5,10.15,6,2,NN
unity,5,8.56,6,3,NN
interjecting,12,4.65,10,4,VB|NN|JJ
interjects,10,4.08,9,3,VB
universalistic,14,2.3,13,5,NULL
universality,12,5.86,12,6,NN
interlace,9,6.26,7,3,VB
interlaced,10,7.37,8,3,VB
universals,10,4.75,9,4,NN
universe,8,10.47,7,3,NN
university's,12,7.36,11,5,encl
interlaces,10,2.3,9,4,VB
universities,12,9.08,11,5,NN
university,10,12.38,10,5,NN
interlacing,11,5.16,9,4,VB
interlard,9,0,8,3,VB
interleave,10,5.92,7,3,VB
interleaved,11,6.07,8,3,VB|JJ
interleaves,11,2.71,8,3,VB
interleaving,12,5.64,9,4,VB|NN|JJ
interlinear,11,3.26,9,5,JJ
tunic,5,5.72,5,2,NN
interlinked,11,4.86,9,3,VB
Tunisia,7,6.42,6,3,NN
tunnel,6,8.92,4,2,NN
interlinking,12,3.26,10,4,VB|NN|JJ
tunnels,7,7.32,5,2,NN
turban,6,5.59,5,2,NN
interlinks,10,1.1,9,3,NN|VB
turbidity,9,3.74,8,4,NN
turbine,7,6.94,5,2,NN
turbines,8,6.01,6,2,NN
turbojet,8,4.16,7,3,NN
turbulence,10,6.63,9,3,NN
interlobular,12,0,11,5,JJ
turd,4,6.35,3,1,NN
interlock,9,5.25,7,3,VB
interlocked,11,4.41,8,3,VB|JJ
turgidity,9,2.48,8,4,NN
Turin,5,5.95,6,2,NN
Turk,4,7.76,3,1,NN
turkey,6,9.53,4,2,NN
turkeys,7,6.02,5,2,NN
interlocking,12,5.73,9,4,VB|NN
Turks,5,8.3,4,1,NN
turmeric,8,5.51,7,3,NN
turmoil,7,6.96,5,2,NN
interlocks,10,3.93,8,3,VB
turnabout,9,5.29,7,3,NN
turnaround,10,7.09,8,3,NN
turncoat,8,3.97,6,2,NN
interlope,9,0.69,7,3,VB
turner,6,8.66,4,2,NN
interloped,10,0,8,3,VB
turnings,8,3.53,6,2,NN
turnip,6,5.66,5,2,NN
turnips,7,5.02,6,2,NN
turnkey,7,6.55,5,2,NN
turnoff,7,5.09,5,2,NN
turnout,7,6.67,5,2,NN
turnouts,8,5.17,6,2,NN
turnover,8,7.14,6,3,NN
turnpike,8,6.88,6,2,NN
turnpikes,9,3.61,7,2,NN
interlopes,10,0,8,3,VB
turnstile,9,3.91,7,2,NN
turntable,9,6.56,7,3,NN
turpentine,10,4.8,8,3,NN
interloping,11,2.3,9,4,NN|VB|JJ
turret,6,6.37,5,2,NN
turrets,7,5.92,6,2,NN
turtle,6,8.41,4,2,NN
turtledove,10,4.77,7,3,NN
turtleneck,10,5.27,7,3,NN
turtles,7,7.36,5,2,NN
intermarried,12,5.28,9,4,VB|JJ
tusk,4,5.38,4,1,NN
tusks,5,5.1,5,1,NN
intermarries,12,1.95,9,4,VB
tutelage,8,4.91,6,3,NN
intermarry,10,4.7,8,4,VB
tutorial,8,8.77,8,3,NN
tutorials,9,8.13,9,3,NN
intermarrying,13,3.56,10,5,VB|NN|JJ
intermediate,12,8.63,10,4,JJ
tutu,4,4.96,4,2,NN
tux,3,5.82,4,1,NULL
tuxedo,6,6.45,7,3,NN
intermediated,13,0,12,6,VB
Twain,5,8.07,4,1,NN
Twain's,7,4.52,5,1,NULL
intermediately,14,1.61,12,5,RB
intermediating,14,0,12,6,VB
tweed,5,5.81,4,1,NN
intermeshed,11,1.1,8,3,VB
interminable,12,5.67,10,5,JJ
interminably,12,4.25,11,5,RB
tweezer,7,5.38,5,2,NN
intermingle,11,3.56,9,4,VB
twelve,6,8.82,5,1,minor|NN
twenties,8,6.73,7,2,NN
intermingled,12,4.32,10,4,VB|JJ
twenty,6,9.28,6,2,minor|NN
twerp,5,5.51,4,1,NN
intermingles,12,1.79,10,4,VB
intermingling,13,4.01,11,5,VB|NN|JJ
intermit,8,1.1,7,3,VB
intermits,9,0,8,3,VB
intermitted,11,0.69,9,4,VB
twilight,8,7.87,6,2,NN
twill,5,4.28,4,1,NN
intermittent,12,7.08,9,4,JJ
twine,5,5.78,4,1,NN
intermittently,14,6.27,11,5,RB
intermitting,12,0,9,4,VB
intermix,8,4.99,8,3,VB
intermixed,10,5.1,9,3,VB
intermixes,10,2.08,10,4,VB
intermixing,11,4.08,10,4,VB|NN|JJ
intermolecular,14,3.47,13,6,JJ
intern,6,7.32,5,2,VB
twirler,7,1.61,5,2,NN
internal,8,10.57,6,3,JJ
twirlingly,10,0,8,3,NULL
internalize,11,4.65,8,4,VB
internalized,12,5.65,9,4,VB
twister,7,8.72,6,2,NN
internalizes,12,2.2,10,5,VB
internalizing,13,3.95,10,5,VB|NN|JJ
internally,10,8.16,7,4,RB
international,13,11.56,9,4,JJ
internationalist,16,5.74,12,5,NN|JJ
internationalize,16,3.43,11,5,VB
twitcher,8,1.39,5,2,NN
internationalized,17,4.62,12,5,VB|JJ
internationalizes,17,0,13,6,VB
internationalizing,18,3.37,13,6,VB|NN
internationally,15,8.07,10,5,RB
two,3,13.03,2,1,minor|NN
internecine,11,4.33,9,4,JJ
interned,8,5.17,6,2,VB|JJ
twopence,8,3,6,2,NN
interning,9,4.16,7,3,VB|NN
twos,4,5.21,3,1,NN
twosome,7,4.19,4,2,NN
twotiming,9,0,7,3,NULL
tycoon,6,6.54,5,2,NN
interns,7,5.96,6,2,VB
tyke,4,4.71,3,1,NN
Tyler,5,7.88,4,2,NN
interpellate,12,0,9,4,VB
interpellated,13,0,11,5,VB
interpellating,14,1.39,11,5,VB
typeface,8,6.79,6,2,NN
interpenetrate,14,2.3,12,5,VB
typescript,10,4.23,9,2,NN
INTERPENETRATES,15,0.69,13,5,VB
INTERPEOPLE,11,0,8,4,NN|VB
interpersonal,13,8.21,10,5,JJ
typewriter,10,7.01,7,3,NN
typewriters,11,5.86,8,3,NN
interplanetary,14,6.12,13,6,JJ
typhoid,7,5.5,5,2,NN
typewriting,11,2.64,8,3,NN
typhoon,7,7.43,5,2,NN
typhus,6,4.54,5,2,NN
interpolate,11,5.61,9,4,VB
typicality,10,0,10,5,NN
interpolated,12,5.47,11,5,VB
interpolates,12,3.99,10,4,VB
interpolating,13,4.99,11,5,VB|NN|JJ
interpose,9,3.78,7,3,VB
interposed,10,3.87,8,3,VB
interposes,10,1.61,9,4,VB
typography,10,6.18,9,4,NN
typology,8,5.55,8,4,NN
interposing,11,2.83,9,4,VB
interpret,9,8.74,8,3,VB
tyrannosaurus,13,4.2,11,5,NN
tyranny,7,7.9,6,3,NN
interpretable,13,3.76,11,5,JJ
tyrants,7,7.03,7,2,NN
Tyson,5,7.35,4,2,NN
interpretative,14,4.64,12,5,JJ
ubiquity,8,4.49,9,4,NN
udder,5,4.89,3,2,NN
Uganda,6,6.04,7,3,NN
ugh,3,7.57,2,1,minor|NN
interpreted,11,8.67,10,4,VB
ugliness,8,5.99,7,3,NN
interpreting,12,7.52,10,4,VB
interpretive,12,5.98,10,4,JJ
Ukrainians,10,6.39,10,3,NN
ukulele,7,4.16,8,4,NN
ulcer,5,5.99,4,2,NN
interprets,10,6.66,9,3,VB
interracial,11,6.72,8,4,JJ
ulceration,10,5.01,7,4,NN
ulcerations,11,3.87,8,4,NN
ulna,4,2.77,4,2,NN
ulterior,8,6,7,3,NN
interracially,13,3.5,10,5,RB
interred,8,4.41,5,2,VB|JJ
ultimatum,9,5.72,9,4,NN
interrelate,11,4.38,9,4,VB
ultramarine,11,3.69,10,4,NN
interrelated,12,5.72,11,5,VB|JJ
interrelates,12,0.69,10,4,VB
interrelating,13,2.08,11,5,VB
interring,9,1.61,6,3,VB|NN|JJ
interrogate,11,5.44,9,4,VB
umbrage,7,5,6,2,NN
umbrella,8,7.57,7,3,NN
umbrellas,9,5.48,8,3,NN
umpire,6,6.96,5,2,NN
umpteen,7,5.59,6,2,NN
interrogated,12,6.16,11,5,VB
interrogates,12,3.5,10,4,VB
interrogating,13,4.67,11,5,VB|NN|JJ
interrogative,13,3.64,11,5,JJ|NN
interrogatively,15,0,13,6,RB
interrogatory,13,3.26,12,6,JJ
interrupt,9,9.64,8,3,VB
interrupted,11,7.79,10,4,VB
interrupting,12,6.39,10,4,VB
interrupts,10,8.47,9,3,VB|NN
inters,6,2.56,5,2,VB
intersect,9,6.21,8,3,VB
intersected,11,4.09,10,4,VB|JJ
intersecting,12,5.35,10,4,VB
intersects,10,5.29,9,3,NN|VB
intersperse,11,3.95,8,3,VB
interspersed,12,6.12,9,3,VB
intersperses,12,3,10,4,VB
interspersing,13,3.22,10,4,VB|NN|JJ
INTERSTAGE,10,3.3,8,3,NN|VB
interstate,10,8.44,8,3,JJ
interstellar,12,7.18,9,4,JJ|NN
interstitial,12,4.19,9,4,JJ
intertribal,11,3.47,9,4,JJ
intertwine,10,3.91,8,3,VB
intertwined,11,6.21,9,3,VB
intertwines,11,1.61,9,3,VB
intertwining,12,4.23,10,4,VB|NN
unambiguity,11,1.1,12,5,NN
interurban,10,4.3,8,4,JJ
interval,8,8.26,6,3,NN|JJ
unanimity,9,4.99,10,5,NN
intervene,9,7.2,7,3,VB
intervened,10,6.26,8,3,VB
intervenes,10,5.13,8,3,VB
intervening,11,6.84,9,4,VB
interview,9,9.93,7,3,NN|VB
interviewed,11,8.14,8,3,VB
interviewing,12,7.55,9,4,VB|NN
interviews,10,9.11,8,3,NN|VB
interweave,10,4.47,7,3,NN|VB
interweaves,11,2.08,8,3,VB|NN
interweaving,12,3.87,9,4,VB
interwove,9,1.1,7,3,VB
interwoven,10,4.98,8,4,VB
intestate,9,3.33,8,3,JJ
intestinal,10,6.63,10,4,JJ
INTIMAL,7,0,7,3,JJ
intimate,8,8.1,7,3,JJ|NN
intimated,9,4.98,9,4,VB
intimately,10,6.88,9,4,RB
intimating,10,3.89,9,4,VB|NN
intimidate,10,7.05,9,4,VB
intimidated,11,7.09,11,5,VB|JJ
intimidates,11,4.39,10,4,VB
intimidating,12,6.77,11,5,VB|JJ
intolerable,11,6.51,10,5,JJ
intolerably,11,4.38,11,5,RB
intolerant,10,7.23,10,4,JJ
intolerantly,12,3,12,5,RB
intone,6,3.58,5,2,VB
intoned,7,4.82,6,2,VB|JJ
unawareness,11,3.76,9,4,NN
intones,7,3.93,6,2,VB
intoning,8,3.61,7,3,VB|NN|JJ
intoxicant,10,3.87,11,4,JJ|NN
intoxicate,10,3.04,10,4,VB
intoxicated,11,6.21,12,5,JJ
intoxicates,11,1.95,11,4,VB
intoxicating,12,5.58,12,5,JJ|VB
intractable,11,5.75,10,4,JJ
intractably,11,0.69,11,4,RB
intradepartmental,17,0,16,6,JJ
unbeliever,10,5.23,8,4,NN
intramural,10,4.92,11,4,JJ
intramuscularly,15,2.4,15,6,RB
intransigent,12,4.17,12,4,JJ
intransigently,14,0,14,5,RB
intransitive,12,3.37,11,4,JJ
intransitively,14,1.1,13,5,RB
intravenous,11,6.03,10,4,JJ
intravenously,13,4.49,12,5,RB
intrepid,8,6.79,8,3,JJ
intrepidly,10,0,10,4,RB
intricate,9,6.92,8,3,JJ
intricately,11,5.26,10,4,RB
intrigue,8,6.62,6,2,VB
intrigued,9,7.27,7,2,VB
intrigues,9,5.61,7,2,VB
intriguing,10,7.59,8,3,JJ|VB
intriguingly,12,3.26,10,4,RB
intrinsic,9,7.48,9,3,JJ
intrinsically,13,6.57,11,4,RB
introduce,9,9.06,8,3,VB
introduced,10,9.65,9,3,VB
introduces,10,7.94,10,4,VB
introducing,11,8.35,10,4,VB
introductory,12,8.46,12,5,JJ
introject,9,0.69,9,3,VB
introjected,11,0,11,4,VB
introjects,10,0,10,3,VB
uncertainties,13,6.18,9,4,NN
uncertainty,11,7.97,8,4,NN
introspect,10,4.25,10,3,VB
introspected,12,0,12,4,VB
introspecting,13,1.79,12,4,VB|NN|JJ
introspective,13,5.56,12,4,JJ
introspects,11,1.1,11,3,VB
introvert,9,4.42,8,3,VB|NN
introverted,11,5.32,10,4,VB|JJ
introverting,12,0.69,10,4,VB|NN|JJ
introverts,10,3.69,9,3,VB|NN
intrude,7,5.87,6,2,VB
intruded,8,4.78,8,3,VB
intrudes,8,4.09,7,2,VB
uncircumcision,14,3.58,12,5,NN
intruding,9,5.47,8,3,VB
intrusive,9,6.65,8,3,JJ
intuit,6,6.91,6,2,VB
intuited,8,3.22,8,3,VB|JJ
uncle,5,9.29,4,2,NN
intuiting,9,1.1,8,3,VB
intuitive,9,8.03,8,3,JJ
intuitively,11,6.39,10,4,RB
uncles,6,6.13,5,2,NN
uncle's,7,5.7,6,2,NULL
intuits,7,2.83,7,2,VB
intumesce,9,0,7,3,VB
intumesced,10,0,8,3,VB
intumescing,11,0,9,4,VB
inundate,8,4.48,7,3,VB
inundated,9,6.19,9,4,VB
inundates,9,2.56,8,3,VB
inundating,10,3.53,9,4,VB|NN
inure,5,3.04,5,2,VB
inured,6,3.87,6,2,VB|JJ
invade,6,7.53,5,2,VB
invaded,7,7.75,7,3,VB
invades,7,5.7,6,2,VB
unconcern,9,2.56,8,3,NN
invading,8,7.17,7,3,VB
invalidate,10,6.93,9,4,VB
invalidated,11,6.15,11,5,VB
invalidates,11,5.81,10,4,VB
invalidating,12,5.2,11,5,VB|NN|JJ
invalidly,9,2.08,9,4,RB
invaluable,10,7.61,9,4,JJ
invariable,10,4.62,9,4,JJ
invariably,10,7.7,10,4,RB
invariant,9,6.16,9,3,JJ|NN
invasive,8,6.3,7,3,JJ
INVEIGH,7,1.39,4,2,VB
invent,6,7.85,6,2,VB
invented,8,8.92,8,3,VB
inventing,9,6.71,8,3,VB
inventive,9,6.3,8,3,JJ
inventively,11,2.48,10,4,RB
inventoried,11,5.16,9,4,VB|JJ
inventorying,12,3.91,10,5,VB|NN|JJ
invents,7,5.28,7,2,VB
inverse,7,7.57,5,2,JJ|NN|VB
inversely,9,6.08,7,3,RB
invert,6,6.29,5,2,VB
